,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,RESIDENCEAREATYPE,Display Value,Numeric,Low,High,Comments
508,FINPROTECTION_CATA_TOT_10_POP,FPESP1985,PUBLISHED,1985,EUR,ESP,TOTL,2.05,2.05,,,
509,FINPROTECTION_CATA_TOT_10_POP,FPESP2010,PUBLISHED,2010,EUR,ESP,TOTL,5.73,5.73,,,
510,FINPROTECTION_CATA_TOT_10_POP,FPEST1995,PUBLISHED,1995,EUR,EST,RUR,1.74,1.74,,,
511,FINPROTECTION_CATA_TOT_10_POP,FPEST2000,PUBLISHED,2000,EUR,EST,TOTL,6.63,6.63,,,
512,FINPROTECTION_CATA_TOT_10_POP,FPEST2000,PUBLISHED,2000,EUR,EST,URB,7.12,7.12,,,
513,FINPROTECTION_CATA_TOT_10_POP,FPEST2005,PUBLISHED,2005,EUR,EST,URB,10.83,10.83,,,
514,FINPROTECTION_CATA_TOT_10_POP,FPEST2006,PUBLISHED,2006,EUR,EST,RUR,14.77,14.77,,,
515,FINPROTECTION_CATA_TOT_10_POP,FPEST2007,PUBLISHED,2007,EUR,EST,TOTL,12.76,12.76,,,
516,FINPROTECTION_CATA_TOT_10_POP,FPEST2007,PUBLISHED,2007,EUR,EST,URB,13.87,13.87,,,
517,FINPROTECTION_CATA_TOT_10_POP,FPETH1999,PUBLISHED,1999,AFR,ETH,RUR,1.57,1.57,,,
518,FINPROTECTION_CATA_TOT_10_POP,FPETH2004,PUBLISHED,2004,AFR,ETH,TOTL,0.82,0.82,,,
519,FINPROTECTION_CATA_TOT_10_POP,FPFJI2002,PUBLISHED,2002,WPR,FJI,URB,3.11,3.11,,,
520,FINPROTECTION_CATA_TOT_10_POP,FPFJI2008,PUBLISHED,2008,WPR,FJI,RUR,0.49,0.49,,,
521,FINPROTECTION_CATA_TOT_10_POP,FPFRA2010,PUBLISHED,2010,EUR,FRA,URB,1.66,1.66,,,
522,FINPROTECTION_CATA_TOT_10_POP,FPGBR2000,PUBLISHED,2000,EUR,GBR,TOTL,2.0,2.0,,,
523,FINPROTECTION_CATA_TOT_10_POP,FPGEO1997,PUBLISHED,1997,EUR,GEO,URB,6.83,6.83,,,
524,FINPROTECTION_CATA_TOT_10_POP,FPGEO1998,PUBLISHED,1998,EUR,GEO,RUR,6.55,6.55,,,
525,FINPROTECTION_CATA_TOT_10_POP,FPGEO1999,PUBLISHED,1999,EUR,GEO,TOTL,8.0,8.0,,,
526,FINPROTECTION_CATA_TOT_10_POP,FPGEO1999,PUBLISHED,1999,EUR,GEO,URB,7.75,7.75,,,
527,FINPROTECTION_CATA_TOT_10_POP,FPGEO2000,PUBLISHED,2000,EUR,GEO,RUR,13.26,13.26,,,
528,FINPROTECTION_CATA_TOT_10_POP,FPGEO2001,PUBLISHED,2001,EUR,GEO,TOTL,13.95,13.95,,,
529,FINPROTECTION_CATA_TOT_10_POP,FPGEO2006,PUBLISHED,2006,EUR,GEO,URB,18.76,18.76,,,
530,FINPROTECTION_CATA_TOT_10_POP,FPGEO2007,PUBLISHED,2007,EUR,GEO,RUR,22.09,22.09,,,
531,FINPROTECTION_CATA_TOT_10_POP,FPGEO2008,PUBLISHED,2008,EUR,GEO,TOTL,22.73,22.73,,,
532,FINPROTECTION_CATA_TOT_10_POP,FPGEO2008,PUBLISHED,2008,EUR,GEO,URB,21.44,21.44,,,
533,FINPROTECTION_CATA_TOT_10_POP,FPGEO2009,PUBLISHED,2009,EUR,GEO,RUR,27.91,27.91,,,
534,FINPROTECTION_CATA_TOT_10_POP,FPGEO2010,PUBLISHED,2010,EUR,GEO,TOTL,28.47,28.47,,,
535,FINPROTECTION_CATA_TOT_10_POP,FPGHA1998,PUBLISHED,1998,AFR,GHA,URB,5.71,5.71,,,
536,FINPROTECTION_CATA_TOT_10_POP,FPGHA2005,PUBLISHED,2005,AFR,GHA,RUR,2.99,2.99,,,
537,FINPROTECTION_CATA_TOT_10_POP,FPGHA2012,PUBLISHED,2012,AFR,GHA,URB,1.01,1.01,,,
538,FINPROTECTION_CATA_TOT_10_POP,FPGIN2002,PUBLISHED,2002,AFR,GIN,RUR,9.71,9.71,,,
539,FINPROTECTION_CATA_TOT_10_POP,FPGIN2007,PUBLISHED,2007,AFR,GIN,TOTL,4.3,4.3,,,
540,FINPROTECTION_CATA_TOT_10_POP,FPGIN2007,PUBLISHED,2007,AFR,GIN,URB,4.16,4.16,,,
541,FINPROTECTION_CATA_TOT_10_POP,FPGIN2012,PUBLISHED,2012,AFR,GIN,RUR,7.25,7.25,,,
542,FINPROTECTION_CATA_TOT_10_POP,FPGMB2003,PUBLISHED,2003,AFR,GMB,TOTL,0.43,0.43,,,
543,FINPROTECTION_CATA_TOT_10_POP,FPGMB2015,PUBLISHED,2015,AFR,GMB,TOTL,0.2,0.2,,,
544,FINPROTECTION_CATA_TOT_10_POP,FPGMB2015,PUBLISHED,2015,AFR,GMB,URB,0.16,0.16,,,
545,FINPROTECTION_CATA_TOT_10_POP,FPGRC1998,PUBLISHED,1998,EUR,GRC,TOTL,15.33,15.33,,,
546,FINPROTECTION_CATA_TOT_10_POP,FPGRC2010,PUBLISHED,2010,EUR,GRC,RUR,16.41,16.41,,,
547,FINPROTECTION_CATA_TOT_10_POP,FPGRC2016,PUBLISHED,2016,EUR,GRC,TOTL,16.89,16.89,,,
548,FINPROTECTION_CATA_TOT_10_POP,FPGTM2014,PUBLISHED,2014,AMR,GTM,URB,1.46,1.46,,,
549,FINPROTECTION_CATA_TOT_10_POP,FPGUY1993,PUBLISHED,1993,AMR,GUY,RUR,2.58,2.58,,,
550,FINPROTECTION_CATA_TOT_10_POP,FPHND1998,PUBLISHED,1998,AMR,HND,TOTL,3.45,3.45,,,
551,FINPROTECTION_CATA_TOT_10_POP,FPHND2004,PUBLISHED,2004,AMR,HND,TOTL,1.14,1.14,,,
552,FINPROTECTION_CATA_TOT_10_POP,FPHRV2010,PUBLISHED,2010,EUR,HRV,URB,3.37,3.37,,,
553,FINPROTECTION_CATA_TOT_10_POP,FPHTI2012,PUBLISHED,2012,AMR,HTI,RUR,9.67,9.67,,,
554,FINPROTECTION_CATA_TOT_10_POP,FPHTI2013,PUBLISHED,2013,AMR,HTI,URB,11.14,11.14,,,
555,FINPROTECTION_CATA_TOT_10_POP,FPHUN1998,PUBLISHED,1998,EUR,HUN,RUR,5.43,5.43,,,
556,FINPROTECTION_CATA_TOT_10_POP,FPHUN1999,PUBLISHED,1999,EUR,HUN,TOTL,6.96,6.96,,,
557,FINPROTECTION_CATA_TOT_10_POP,FPHUN1999,PUBLISHED,1999,EUR,HUN,URB,7.24,7.24,,,
558,FINPROTECTION_CATA_TOT_10_POP,FPHUN2000,PUBLISHED,2000,EUR,HUN,RUR,7.28,7.28,,,
559,FINPROTECTION_CATA_TOT_10_POP,FPHUN2001,PUBLISHED,2001,EUR,HUN,TOTL,8.34,8.34,,,
560,FINPROTECTION_CATA_TOT_10_POP,FPHUN2001,PUBLISHED,2001,EUR,HUN,URB,9.03,9.03,,,
561,FINPROTECTION_CATA_TOT_10_POP,FPHUN2002,PUBLISHED,2002,EUR,HUN,RUR,8.41,8.41,,,
562,FINPROTECTION_CATA_TOT_10_POP,FPHUN2003,PUBLISHED,2003,EUR,HUN,TOTL,12.37,12.37,,,
563,FINPROTECTION_CATA_TOT_10_POP,FPHUN2006,PUBLISHED,2006,EUR,HUN,URB,9.99,9.99,,,
564,FINPROTECTION_CATA_TOT_10_POP,FPHUN2007,PUBLISHED,2007,EUR,HUN,RUR,11.65,11.65,,,
565,FINPROTECTION_CATA_TOT_10_POP,FPHUN2010,PUBLISHED,2010,EUR,HUN,TOTL,7.38,7.38,,,
566,FINPROTECTION_CATA_TOT_10_POP,FPHUN2010,PUBLISHED,2010,EUR,HUN,URB,7.57,7.57,,,
567,FINPROTECTION_CATA_TOT_10_POP,FPIDN2001,PUBLISHED,2001,SEAR,IDN,RUR,1.87,1.87,,,
568,FINPROTECTION_CATA_TOT_10_POP,FPIDN2002,PUBLISHED,2002,SEAR,IDN,TOTL,2.29,2.29,,,
569,FINPROTECTION_CATA_TOT_10_POP,FPIDN2003,PUBLISHED,2003,SEAR,IDN,RUR,1.67,1.67,,,
570,FINPROTECTION_CATA_TOT_10_POP,FPIDN2004,PUBLISHED,2004,SEAR,IDN,TOTL,2.06,2.06,,,
571,FINPROTECTION_CATA_TOT_10_POP,FPIDN2004,PUBLISHED,2004,SEAR,IDN,URB,2.5,2.5,,,
572,FINPROTECTION_CATA_TOT_10_POP,FPIDN2005,PUBLISHED,2005,SEAR,IDN,RUR,1.84,1.84,,,
573,FINPROTECTION_CATA_TOT_10_POP,FPIDN2006,PUBLISHED,2006,SEAR,IDN,TOTL,1.81,1.81,,,
574,FINPROTECTION_CATA_TOT_10_POP,FPIDN2012,PUBLISHED,2012,SEAR,IDN,URB,3.9,3.9,,,
575,FINPROTECTION_CATA_TOT_10_POP,FPIDN2013,PUBLISHED,2013,SEAR,IDN,RUR,3.19,3.19,,,
576,FINPROTECTION_CATA_TOT_10_POP,FPIDN2014,PUBLISHED,2014,SEAR,IDN,TOTL,4.38,4.38,,,
577,FINPROTECTION_CATA_TOT_10_POP,FPIDN2014,PUBLISHED,2014,SEAR,IDN,URB,5.02,5.02,,,
578,FINPROTECTION_CATA_TOT_10_POP,FPIDN2015,PUBLISHED,2015,SEAR,IDN,RUR,3.11,3.11,,,
579,FINPROTECTION_CATA_TOT_10_POP,FPIDN2018,PUBLISHED,2018,SEAR,IDN,TOTL,2.71,2.71,,,
580,FINPROTECTION_CATA_TOT_10_POP,FPIND2001,PUBLISHED,2001,SEAR,IND,TOTL,14.86,14.86,,,
581,FINPROTECTION_CATA_TOT_10_POP,FPIND2004,PUBLISHED,2004,SEAR,IND,TOTL,15.49,15.49,,,
582,FINPROTECTION_CATA_TOT_10_POP,FPIND2004,PUBLISHED,2004,SEAR,IND,URB,14.44,14.44,,,
583,FINPROTECTION_CATA_TOT_10_POP,FPIND2009,PUBLISHED,2009,SEAR,IND,TOTL,13.31,13.31,,,
584,FINPROTECTION_CATA_TOT_10_POP,FPIND2009,PUBLISHED,2009,SEAR,IND,URB,13.71,13.71,,,
585,FINPROTECTION_CATA_TOT_10_POP,FPIND2011,PUBLISHED,2011,SEAR,IND,RUR,18.45,18.45,,,
586,FINPROTECTION_CATA_TOT_10_POP,FPIRL1999,PUBLISHED,1999,EUR,IRL,TOTL,5.59,5.59,,,
587,FINPROTECTION_CATA_TOT_10_POP,FPIRN2007,PUBLISHED,2007,EMR,IRN,TOTL,11.41,11.41,,,
588,FINPROTECTION_CATA_TOT_10_POP,FPIRN2009,PUBLISHED,2009,EMR,IRN,TOTL,13.72,13.72,,,
589,FINPROTECTION_CATA_TOT_10_POP,FPIRN2012,PUBLISHED,2012,EMR,IRN,TOTL,13.87,13.87,,,
590,FINPROTECTION_CATA_TOT_10_POP,FPIRQ2006,PUBLISHED,2006,EMR,IRQ,TOTL,3.29,3.29,,,
591,FINPROTECTION_CATA_TOT_10_POP,FPIRQ2012,PUBLISHED,2012,EMR,IRQ,RUR,3.33,3.33,,,
592,FINPROTECTION_CATA_TOT_10_POP,FPISL1995,PUBLISHED,1995,EUR,ISL,TOTL,6.9,6.9,,,
593,FINPROTECTION_CATA_TOT_10_POP,FPISR2007,PUBLISHED,2007,EUR,ISR,TOTL,8.71,8.71,,,
594,FINPROTECTION_CATA_TOT_10_POP,FPITA2010,PUBLISHED,2010,EUR,ITA,RUR,9.82,9.82,,,
595,FINPROTECTION_CATA_TOT_10_POP,FPJAM1990,PUBLISHED,1990,AMR,JAM,TOTL,7.04,7.04,,,
596,FINPROTECTION_CATA_TOT_10_POP,FPJAM1990,PUBLISHED,1990,AMR,JAM,URB,7.25,7.25,,,
597,FINPROTECTION_CATA_TOT_10_POP,FPJAM1991,PUBLISHED,1991,AMR,JAM,RUR,10.51,10.51,,,
598,FINPROTECTION_CATA_TOT_10_POP,FPJAM1992,PUBLISHED,1992,AMR,JAM,TOTL,9.7,9.7,,,
599,FINPROTECTION_CATA_TOT_10_POP,FPJAM1997,PUBLISHED,1997,AMR,JAM,URB,4.64,4.64,,,
600,FINPROTECTION_CATA_TOT_10_POP,FPJAM2002,PUBLISHED,2002,AMR,JAM,RUR,10.96,10.96,,,
601,FINPROTECTION_CATA_TOT_10_POP,FPJAM2003,PUBLISHED,2003,AMR,JAM,TOTL,10.37,10.37,,,
602,FINPROTECTION_CATA_TOT_10_POP,FPJAM2003,PUBLISHED,2003,AMR,JAM,URB,10.41,10.41,,,
603,FINPROTECTION_CATA_TOT_10_POP,FPJAM2004,PUBLISHED,2004,AMR,JAM,RUR,11.41,11.41,,,
604,FINPROTECTION_CATA_TOT_10_POP,FPJOR2002,PUBLISHED,2002,EMR,JOR,TOTL,1.48,1.48,,,
605,FINPROTECTION_CATA_TOT_10_POP,FPJOR2008,PUBLISHED,2008,EMR,JOR,TOTL,1.72,1.72,,,
606,FINPROTECTION_CATA_TOT_10_POP,FPJOR2008,PUBLISHED,2008,EMR,JOR,URB,1.89,1.89,,,
607,FINPROTECTION_CATA_TOT_10_POP,FPJPN2010,PUBLISHED,2010,WPR,JPN,TOTL,4.35,4.35,,,
608,FINPROTECTION_CATA_TOT_10_POP,FPJPN2015,PUBLISHED,2015,WPR,JPN,TOTL,4.36,4.36,,,
609,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2004,PUBLISHED,2004,EUR,KAZ,URB,3.64,3.64,,,
610,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2005,PUBLISHED,2005,EUR,KAZ,RUR,0.74,0.74,,,
611,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2006,PUBLISHED,2006,EUR,KAZ,TOTL,3.56,3.56,,,
612,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2006,PUBLISHED,2006,EUR,KAZ,URB,1.83,1.83,,,
613,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2007,PUBLISHED,2007,EUR,KAZ,RUR,1.74,1.74,,,
614,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2008,PUBLISHED,2008,EUR,KAZ,TOTL,3.65,3.65,,,
615,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2013,PUBLISHED,2013,EUR,KAZ,URB,1.07,1.07,,,
616,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2014,PUBLISHED,2014,EUR,KAZ,RUR,2.61,2.61,,,
617,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2015,PUBLISHED,2015,EUR,KAZ,TOTL,2.56,2.56,,,
618,FINPROTECTION_CATA_TOT_10_POP,FPKAZ2015,PUBLISHED,2015,EUR,KAZ,URB,1.22,1.22,,,
619,FINPROTECTION_CATA_TOT_10_POP,FPKEN1997,PUBLISHED,1997,AFR,KEN,RUR,5.64,5.64,,,
620,FINPROTECTION_CATA_TOT_10_POP,FPKEN2005,PUBLISHED,2005,AFR,KEN,TOTL,5.83,5.83,,,
621,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2008,PUBLISHED,2008,EUR,KGZ,URB,2.65,2.65,,,
622,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2009,PUBLISHED,2009,EUR,KGZ,RUR,4.73,4.73,,,
623,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2010,PUBLISHED,2010,EUR,KGZ,TOTL,3.67,3.67,,,
624,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2010,PUBLISHED,2010,EUR,KGZ,URB,2.98,2.98,,,
625,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2011,PUBLISHED,2011,EUR,KGZ,RUR,3.68,3.68,,,
626,FINPROTECTION_CATA_TOT_10_POP,FPKGZ2012,PUBLISHED,2012,EUR,KGZ,TOTL,2.17,2.17,,,
627,FINPROTECTION_CATA_TOT_10_POP,FPKHM2009,PUBLISHED,2009,WPR,KHM,URB,14.95,14.95,,,
628,FINPROTECTION_CATA_TOT_10_POP,FPKHM2014,PUBLISHED,2014,WPR,KHM,RUR,17.24,17.24,,,
629,FINPROTECTION_CATA_TOT_10_POP,FPKOR2000,PUBLISHED,2000,WPR,KOR,URB,13.3,13.3,,,
630,FINPROTECTION_CATA_TOT_10_POP,FPKOR2002,PUBLISHED,2002,WPR,KOR,URB,13.96,13.96,,,
631,FINPROTECTION_CATA_TOT_10_POP,FPKOR2003,PUBLISHED,2003,WPR,KOR,RUR,17.13,17.13,,,
632,FINPROTECTION_CATA_TOT_10_POP,FPKOR2004,PUBLISHED,2004,WPR,KOR,TOTL,14.76,14.76,,,
633,FINPROTECTION_CATA_TOT_10_POP,FPKOR2007,PUBLISHED,2007,WPR,KOR,URB,17.94,17.94,,,
634,FINPROTECTION_CATA_TOT_10_POP,FPKOR2008,PUBLISHED,2008,WPR,KOR,RUR,20.34,20.34,,,
635,FINPROTECTION_CATA_TOT_10_POP,FPKOR2009,PUBLISHED,2009,WPR,KOR,TOTL,19.74,19.74,,,
636,FINPROTECTION_CATA_TOT_10_POP,FPKOR2009,PUBLISHED,2009,WPR,KOR,URB,19.42,19.42,,,
637,FINPROTECTION_CATA_TOT_10_POP,FPKOR2010,PUBLISHED,2010,WPR,KOR,RUR,21.63,21.63,,,
638,FINPROTECTION_CATA_TOT_10_POP,FPKOR2011,PUBLISHED,2011,WPR,KOR,TOTL,20.8,20.8,,,
639,FINPROTECTION_CATA_TOT_10_POP,FPKOR2011,PUBLISHED,2011,WPR,KOR,URB,20.92,20.92,,,
640,FINPROTECTION_CATA_TOT_10_POP,FPKOR2012,PUBLISHED,2012,WPR,KOR,RUR,22.32,22.32,,,
641,FINPROTECTION_CATA_TOT_10_POP,FPKOR2013,PUBLISHED,2013,WPR,KOR,TOTL,21.04,21.04,,,
642,FINPROTECTION_CATA_TOT_10_POP,FPLAO2002,PUBLISHED,2002,WPR,LAO,URB,2.67,2.67,,,
643,FINPROTECTION_CATA_TOT_10_POP,FPLAO2007,PUBLISHED,2007,WPR,LAO,RUR,2.84,2.84,,,
644,FINPROTECTION_CATA_TOT_10_POP,FPLBN1999,PUBLISHED,1999,EMR,LBN,TOTL,44.85,44.85,,,
645,FINPROTECTION_CATA_TOT_10_POP,FPLKA2012,PUBLISHED,2012,SEAR,LKA,TOTL,5.33,5.33,,,
646,FINPROTECTION_CATA_TOT_10_POP,FPLTU1999,PUBLISHED,1999,EUR,LTU,URB,8.01,8.01,,,
647,FINPROTECTION_CATA_TOT_10_POP,FPLTU2000,PUBLISHED,2000,EUR,LTU,RUR,9.86,9.86,,,
648,FINPROTECTION_CATA_TOT_10_POP,FPLTU2001,PUBLISHED,2001,EUR,LTU,TOTL,11.48,11.48,,,
649,FINPROTECTION_CATA_TOT_10_POP,FPLTU2001,PUBLISHED,2001,EUR,LTU,URB,11.9,11.9,,,
650,FINPROTECTION_CATA_TOT_10_POP,FPLTU2002,PUBLISHED,2002,EUR,LTU,RUR,11.27,11.27,,,
651,FINPROTECTION_CATA_TOT_10_POP,FPLTU2003,PUBLISHED,2003,EUR,LTU,TOTL,11.51,11.51,,,
652,FINPROTECTION_CATA_TOT_10_POP,FPLUX2010,PUBLISHED,2010,EUR,LUX,TOTL,3.38,3.38,,,
653,FINPROTECTION_CATA_TOT_10_POP,FPLUX2010,PUBLISHED,2010,EUR,LUX,URB,2.99,2.99,,,
654,FINPROTECTION_CATA_TOT_10_POP,FPLVA2000,PUBLISHED,2000,EUR,LVA,RUR,10.59,10.59,,,
655,FINPROTECTION_CATA_TOT_10_POP,FPLVA2002,PUBLISHED,2002,EUR,LVA,TOTL,9.19,9.19,,,
656,FINPROTECTION_CATA_TOT_10_POP,FPLVA2008,PUBLISHED,2008,EUR,LVA,URB,12.63,12.63,,,
657,FINPROTECTION_CATA_TOT_10_POP,FPLVA2009,PUBLISHED,2009,EUR,LVA,RUR,15.61,15.61,,,
658,FINPROTECTION_CATA_TOT_10_POP,FPMAR1998,PUBLISHED,1998,EMR,MAR,TOTL,4.15,4.15,,,
659,FINPROTECTION_CATA_TOT_10_POP,FPMAR2000,PUBLISHED,2000,EMR,MAR,RUR,10.22,10.22,,,
660,FINPROTECTION_CATA_TOT_10_POP,FPMAR2006,PUBLISHED,2006,EMR,MAR,TOTL,22.0,22.0,,,
661,FINPROTECTION_CATA_TOT_10_POP,FPMDA2003,PUBLISHED,2003,EUR,MDA,URB,11.43,11.43,,,
662,FINPROTECTION_CATA_TOT_10_POP,FPMDA2004,PUBLISHED,2004,EUR,MDA,RUR,8.36,8.36,,,
663,FINPROTECTION_CATA_TOT_10_POP,FPMDA2005,PUBLISHED,2005,EUR,MDA,TOTL,10.75,10.75,,,
664,FINPROTECTION_CATA_TOT_10_POP,FPMDA2005,PUBLISHED,2005,EUR,MDA,URB,11.5,11.5,,,
665,FINPROTECTION_CATA_TOT_10_POP,FPMDA2006,PUBLISHED,2006,EUR,MDA,RUR,14.41,14.41,,,
666,FINPROTECTION_CATA_TOT_10_POP,FPMDA2007,PUBLISHED,2007,EUR,MDA,TOTL,14.45,14.45,,,
667,FINPROTECTION_CATA_TOT_10_POP,FPMDA2012,PUBLISHED,2012,EUR,MDA,URB,13.96,13.96,,,
668,FINPROTECTION_CATA_TOT_10_POP,FPMDA2013,PUBLISHED,2013,EUR,MDA,RUR,16.86,16.86,,,
669,FINPROTECTION_CATA_TOT_10_POP,FPMDA2014,PUBLISHED,2014,EUR,MDA,TOTL,16.34,16.34,,,
670,FINPROTECTION_CATA_TOT_10_POP,FPMDA2014,PUBLISHED,2014,EUR,MDA,URB,17.7,17.7,,,
671,FINPROTECTION_CATA_TOT_10_POP,FPMDA2015,PUBLISHED,2015,EUR,MDA,RUR,17.87,17.87,,,
672,FINPROTECTION_CATA_TOT_10_POP,FPMDA2016,PUBLISHED,2016,EUR,MDA,TOTL,18.68,18.68,,,
673,FINPROTECTION_CATA_TOT_10_POP,FPMDV2009,PUBLISHED,2009,SEAR,MDV,URB,13.76,13.76,,,
674,FINPROTECTION_CATA_TOT_10_POP,FPMEX2008,PUBLISHED,2008,AMR,MEX,RUR,4.81,4.81,,,
675,FINPROTECTION_CATA_TOT_10_POP,FPMEX2010,PUBLISHED,2010,AMR,MEX,TOTL,2.87,2.87,,,
676,FINPROTECTION_CATA_TOT_10_POP,FPMEX2010,PUBLISHED,2010,AMR,MEX,URB,2.56,2.56,,,
677,FINPROTECTION_CATA_TOT_10_POP,FPMEX2012,PUBLISHED,2012,AMR,MEX,RUR,3.62,3.62,,,
678,FINPROTECTION_CATA_TOT_10_POP,FPMEX2014,PUBLISHED,2014,AMR,MEX,TOTL,2.61,2.61,,,
679,FINPROTECTION_CATA_TOT_10_POP,FPMKD1999,PUBLISHED,1999,EUR,MKD,URB,1.63,1.63,,,
680,FINPROTECTION_CATA_TOT_10_POP,FPMKD2000,PUBLISHED,2000,EUR,MKD,RUR,2.46,2.46,,,
681,FINPROTECTION_CATA_TOT_10_POP,FPMKD2002,PUBLISHED,2002,EUR,MKD,TOTL,6.58,6.58,,,
682,FINPROTECTION_CATA_TOT_10_POP,FPMKD2002,PUBLISHED,2002,EUR,MKD,URB,5.73,5.73,,,
683,FINPROTECTION_CATA_TOT_10_POP,FPMKD2003,PUBLISHED,2003,EUR,MKD,RUR,6.98,6.98,,,
684,FINPROTECTION_CATA_TOT_10_POP,FPMKD2004,PUBLISHED,2004,EUR,MKD,TOTL,7.19,7.19,,,
685,FINPROTECTION_CATA_TOT_10_POP,FPMLI2000,PUBLISHED,2000,AFR,MLI,URB,6.25,6.25,,,
686,FINPROTECTION_CATA_TOT_10_POP,FPMLI2001,PUBLISHED,2001,AFR,MLI,RUR,3.93,3.93,,,
687,FINPROTECTION_CATA_TOT_10_POP,FPMLI2009,PUBLISHED,2009,AFR,MLI,TOTL,4.41,4.41,,,
688,FINPROTECTION_CATA_TOT_10_POP,FPMLI2009,PUBLISHED,2009,AFR,MLI,URB,3.47,3.47,,,
689,FINPROTECTION_CATA_TOT_10_POP,FPMLI2011,PUBLISHED,2011,AFR,MLI,RUR,2.81,2.81,,,
690,FINPROTECTION_CATA_TOT_10_POP,FPMLI2013,PUBLISHED,2013,AFR,MLI,TOTL,4.06,4.06,,,
691,FINPROTECTION_CATA_TOT_10_POP,FPMMR2015,PUBLISHED,2015,SEAR,MMR,URB,13.18,13.18,,,
692,FINPROTECTION_CATA_TOT_10_POP,FPMNE2005,PUBLISHED,2005,EUR,MNE,RUR,4.71,4.71,,,
693,FINPROTECTION_CATA_TOT_10_POP,FPMNE2006,PUBLISHED,2006,EUR,MNE,TOTL,6.5,6.5,,,
694,FINPROTECTION_CATA_TOT_10_POP,FPMNE2006,PUBLISHED,2006,EUR,MNE,URB,7.98,7.98,,,
695,FINPROTECTION_CATA_TOT_10_POP,FPMNE2007,PUBLISHED,2007,EUR,MNE,RUR,3.82,3.82,,,
696,FINPROTECTION_CATA_TOT_10_POP,FPMNE2008,PUBLISHED,2008,EUR,MNE,TOTL,6.86,6.86,,,
697,FINPROTECTION_CATA_TOT_10_POP,FPMNE2013,PUBLISHED,2013,EUR,MNE,URB,9.59,9.59,,,
698,FINPROTECTION_CATA_TOT_10_POP,FPMNE2014,PUBLISHED,2014,EUR,MNE,RUR,7.51,7.51,,,
699,FINPROTECTION_CATA_TOT_10_POP,FPMNE2015,PUBLISHED,2015,EUR,MNE,TOTL,10.27,10.27,,,
700,FINPROTECTION_CATA_TOT_10_POP,FPMNE2015,PUBLISHED,2015,EUR,MNE,URB,9.64,9.64,,,
701,FINPROTECTION_CATA_TOT_10_POP,FPMNG2002,PUBLISHED,2002,WPR,MNG,RUR,0.1,0.1,,,
702,FINPROTECTION_CATA_TOT_10_POP,FPMNG2007,PUBLISHED,2007,WPR,MNG,TOTL,1.23,1.23,,,
703,FINPROTECTION_CATA_TOT_10_POP,FPMOZ2002,PUBLISHED,2002,AFR,MOZ,URB,3.62,3.62,,,
704,FINPROTECTION_CATA_TOT_10_POP,FPMOZ2008,PUBLISHED,2008,AFR,MOZ,RUR,1.24,1.24,,,
705,FINPROTECTION_CATA_TOT_10_POP,FPMOZ2014,PUBLISHED,2014,AFR,MOZ,TOTL,1.61,1.61,,,
706,FINPROTECTION_CATA_TOT_10_POP,FPMOZ2014,PUBLISHED,2014,AFR,MOZ,URB,1.54,1.54,,,
707,FINPROTECTION_CATA_TOT_10_POP,FPMRT2004,PUBLISHED,2004,AFR,MRT,RUR,11.13,11.13,,,
708,FINPROTECTION_CATA_TOT_10_POP,FPMRT2008,PUBLISHED,2008,AFR,MRT,TOTL,10.68,10.68,,,
709,FINPROTECTION_CATA_TOT_10_POP,FPMRT2008,PUBLISHED,2008,AFR,MRT,URB,9.81,9.81,,,
710,FINPROTECTION_CATA_TOT_10_POP,FPMRT2014,PUBLISHED,2014,AFR,MRT,RUR,16.09,16.09,,,
711,FINPROTECTION_CATA_TOT_10_POP,FPMUS2006,PUBLISHED,2006,AFR,MUS,TOTL,6.52,6.52,,,
712,FINPROTECTION_CATA_TOT_10_POP,FPMUS2006,PUBLISHED,2006,AFR,MUS,URB,7.7,7.7,,,
713,FINPROTECTION_CATA_TOT_10_POP,FPMWI1997,PUBLISHED,1997,AFR,MWI,TOTL,1.65,1.65,,,
714,FINPROTECTION_CATA_TOT_10_POP,FPMWI2004,PUBLISHED,2004,AFR,MWI,RUR,2.21,2.21,,,
715,FINPROTECTION_CATA_TOT_10_POP,FPMWI2010,PUBLISHED,2010,AFR,MWI,TOTL,3.22,3.22,,,
716,FINPROTECTION_CATA_TOT_10_POP,FPMWI2010,PUBLISHED,2010,AFR,MWI,URB,2.59,2.59,,,
717,FINPROTECTION_CATA_TOT_10_POP,FPMWI2016,PUBLISHED,2016,AFR,MWI,RUR,4.6,4.6,,,
