,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
1495,HWF_0002,PUBLISHED,1997,EUR,GEO,17198,17198.0,,,
1496,HWF_0002,PUBLISHED,1998,EUR,GEO,17403,17403.0,,,
1497,HWF_0002,PUBLISHED,1999,EUR,GEO,17256,17256.0,,,
1498,HWF_0002,PUBLISHED,2000,EUR,GEO,16738,16738.0,,,
1499,HWF_0002,PUBLISHED,2001,EUR,GEO,15966,15966.0,,,
1500,HWF_0002,PUBLISHED,2002,EUR,GEO,16212,16212.0,,,
1501,HWF_0002,PUBLISHED,2003,EUR,GEO,16221,16221.0,,,
1502,HWF_0002,PUBLISHED,2004,EUR,GEO,16062,16062.0,,,
1503,HWF_0002,PUBLISHED,2005,EUR,GEO,16068,16068.0,,,
1504,HWF_0002,PUBLISHED,2006,EUR,GEO,16207,16207.0,,,
1505,HWF_0002,PUBLISHED,2007,EUR,GEO,16262,16262.0,,,
1506,HWF_0002,PUBLISHED,2008,EUR,GEO,16571,16571.0,,,
1507,HWF_0002,PUBLISHED,2009,EUR,GEO,17392,17392.0,,,
1508,HWF_0002,PUBLISHED,2010,EUR,GEO,18227,18227.0,,,
1509,HWF_0002,PUBLISHED,2011,EUR,GEO,18366,18366.0,,,
1510,HWF_0002,PUBLISHED,2012,EUR,GEO,18235,18235.0,,,
1511,HWF_0002,PUBLISHED,2013,EUR,GEO,18278,18278.0,,,
1512,HWF_0002,PUBLISHED,2014,EUR,GEO,19270,19270.0,,,
1513,HWF_0002,PUBLISHED,2015,EUR,GEO,20143,20143.0,,,
1514,HWF_0002,PUBLISHED,2016,EUR,GEO,24082,24082.0,,,
1515,HWF_0002,PUBLISHED,2017,EUR,GEO,24572,24572.0,,,
1516,HWF_0002,PUBLISHED,2018,EUR,GEO,28501,28501.0,,,
1517,HWF_0002,PUBLISHED,1988,EUR,GRC,32145,32145.0,,,
1518,HWF_0002,PUBLISHED,1989,EUR,GRC,33151,33151.0,,,
1519,HWF_0002,PUBLISHED,1990,EUR,GRC,34336,34336.0,,,
1520,HWF_0002,PUBLISHED,1991,EUR,GRC,37238,37238.0,,,
1521,HWF_0002,PUBLISHED,1992,EUR,GRC,38738,38738.0,,,
1522,HWF_0002,PUBLISHED,1993,EUR,GRC,40116,40116.0,,,
1523,HWF_0002,PUBLISHED,1994,EUR,GRC,40487,40487.0,,,
1524,HWF_0002,PUBLISHED,1995,EUR,GRC,41200,41200.0,,,
1525,HWF_0002,PUBLISHED,1996,EUR,GRC,41511,41511.0,,,
1526,HWF_0002,PUBLISHED,1997,EUR,GRC,43030,43030.0,,,
1527,HWF_0002,PUBLISHED,1998,EUR,GRC,44753,44753.0,,,
1528,HWF_0002,PUBLISHED,1999,EUR,GRC,46124,46124.0,,,
1529,HWF_0002,PUBLISHED,2000,EUR,GRC,47251,47251.0,,,
1530,HWF_0002,PUBLISHED,2001,EUR,GRC,47944,47944.0,,,
1531,HWF_0002,PUBLISHED,2002,EUR,GRC,50347,50347.0,,,
1532,HWF_0002,PUBLISHED,2003,EUR,GRC,52225,52225.0,,,
1533,HWF_0002,PUBLISHED,2004,EUR,GRC,53943,53943.0,,,
1534,HWF_0002,PUBLISHED,2005,EUR,GRC,37985,37985.0,,,
1535,HWF_0002,PUBLISHED,2006,EUR,GRC,38961,38961.0,,,
1536,HWF_0002,PUBLISHED,2007,EUR,GRC,40820,40820.0,,,
1537,HWF_0002,PUBLISHED,2008,EUR,GRC,41485,41485.0,,,
1538,HWF_0002,PUBLISHED,2009,EUR,GRC,42422,42422.0,,,
1539,HWF_0002,PUBLISHED,2010,EUR,GRC,42943,42943.0,,,
1540,HWF_0002,PUBLISHED,2011,EUR,GRC,43765,43765.0,,,
1541,HWF_0002,PUBLISHED,2012,EUR,GRC,44572,44572.0,,,
1542,HWF_0002,PUBLISHED,2013,EUR,GRC,45277,45277.0,,,
1543,HWF_0002,PUBLISHED,2014,EUR,GRC,55827,55827.0,,,
1544,HWF_0002,PUBLISHED,2015,EUR,GRC,55992,55992.0,,,
1545,HWF_0002,PUBLISHED,2016,EUR,GRC,57360,57360.0,,,
1546,HWF_0002,PUBLISHED,2017,EUR,GRC,57909,57909.0,,,
1547,HWF_0002,PUBLISHED,1985,EUR,HRV,3488,3488.0,,,
1548,HWF_0002,PUBLISHED,1986,EUR,HRV,13095,13095.0,,,
1549,HWF_0002,PUBLISHED,1987,EUR,HRV,13467,13467.0,,,
1550,HWF_0002,PUBLISHED,1988,EUR,HRV,13751,13751.0,,,
1551,HWF_0002,PUBLISHED,1989,EUR,HRV,14044,14044.0,,,
1552,HWF_0002,PUBLISHED,1990,EUR,HRV,14181,14181.0,,,
1553,HWF_0002,PUBLISHED,1991,EUR,HRV,12731,12731.0,,,
1554,HWF_0002,PUBLISHED,1992,EUR,HRV,12858,12858.0,,,
1555,HWF_0002,PUBLISHED,1993,EUR,HRV,12899,12899.0,,,
1556,HWF_0002,PUBLISHED,1994,EUR,HRV,12767,12767.0,,,
1557,HWF_0002,PUBLISHED,1995,EUR,HRV,12554,12554.0,,,
1558,HWF_0002,PUBLISHED,1996,EUR,HRV,12468,12468.0,,,
1559,HWF_0002,PUBLISHED,1997,EUR,HRV,12445,12445.0,,,
1560,HWF_0002,PUBLISHED,1998,EUR,HRV,11666,11666.0,,,
1561,HWF_0002,PUBLISHED,1999,EUR,HRV,11144,11144.0,,,
1562,HWF_0002,PUBLISHED,2000,EUR,HRV,10439,10439.0,,,
1563,HWF_0002,PUBLISHED,2001,EUR,HRV,10552,10552.0,,,
1564,HWF_0002,PUBLISHED,2002,EUR,HRV,10589,10589.0,,,
1565,HWF_0002,PUBLISHED,2003,EUR,HRV,10820,10820.0,,,
1566,HWF_0002,PUBLISHED,2004,EUR,HRV,11093,11093.0,,,
1567,HWF_0002,PUBLISHED,2005,EUR,HRV,11100,11100.0,,,
1568,HWF_0002,PUBLISHED,2006,EUR,HRV,11250,11250.0,,,
1569,HWF_0002,PUBLISHED,2007,EUR,HRV,11799,11799.0,,,
1570,HWF_0002,PUBLISHED,2008,EUR,HRV,11801,11801.0,,,
1571,HWF_0002,PUBLISHED,2009,EUR,HRV,11813,11813.0,,,
1572,HWF_0002,PUBLISHED,2010,EUR,HRV,12304,12304.0,,,
1573,HWF_0002,PUBLISHED,2011,EUR,HRV,12490,12490.0,,,
1574,HWF_0002,PUBLISHED,2012,EUR,HRV,12772,12772.0,,,
1575,HWF_0002,PUBLISHED,2013,EUR,HRV,12906,12906.0,,,
1576,HWF_0002,PUBLISHED,2014,EUR,HRV,13302,13302.0,,,
1577,HWF_0002,PUBLISHED,2015,EUR,HRV,13430,13430.0,,,
1578,HWF_0002,PUBLISHED,2016,EUR,HRV,12624,12624.0,,,
1579,HWF_0002,PUBLISHED,1990,EUR,HUN,32883,32883.0,,,
1580,HWF_0002,PUBLISHED,1991,EUR,HUN,33859,33859.0,,,
1581,HWF_0002,PUBLISHED,1992,EUR,HUN,34546,34546.0,,,
1582,HWF_0002,PUBLISHED,1993,EUR,HUN,34093,34093.0,,,
1583,HWF_0002,PUBLISHED,1994,EUR,HUN,34622,34622.0,,,
1584,HWF_0002,PUBLISHED,1995,EUR,HUN,34634,34634.0,,,
1585,HWF_0002,PUBLISHED,1996,EUR,HUN,35026,35026.0,,,
1586,HWF_0002,PUBLISHED,1997,EUR,HUN,35477,35477.0,,,
1587,HWF_0002,PUBLISHED,1998,EUR,HUN,36143,36143.0,,,
1588,HWF_0002,PUBLISHED,1999,EUR,HUN,36386,36386.0,,,
1589,HWF_0002,PUBLISHED,2000,EUR,HUN,30695,30695.0,,,
1590,HWF_0002,PUBLISHED,2001,EUR,HUN,33088,33088.0,,,
1591,HWF_0002,PUBLISHED,2002,EUR,HUN,37295,37295.0,,,
1592,HWF_0002,PUBLISHED,2003,EUR,HUN,38241,38241.0,,,
1593,HWF_0002,PUBLISHED,2004,EUR,HUN,33727,33727.0,,,
1594,HWF_0002,PUBLISHED,2005,EUR,HUN,28055,28055.0,,,
1595,HWF_0002,PUBLISHED,2006,EUR,HUN,30575,30575.0,,,
1596,HWF_0002,PUBLISHED,2007,EUR,HUN,28189,28189.0,,,
1597,HWF_0002,PUBLISHED,2008,EUR,HUN,31024,31024.0,,,
1598,HWF_0002,PUBLISHED,2009,EUR,HUN,30276,30276.0,,,
1599,HWF_0002,PUBLISHED,2010,EUR,HUN,28686,28686.0,,,
1600,HWF_0002,PUBLISHED,2011,EUR,HUN,29500,29500.0,,,
1601,HWF_0002,PUBLISHED,2012,EUR,HUN,30641,30641.0,,,
1602,HWF_0002,PUBLISHED,2013,EUR,HUN,31748,31748.0,,,
1603,HWF_0002,PUBLISHED,2014,EUR,HUN,32791,32791.0,,,
1604,HWF_0002,PUBLISHED,2015,EUR,HUN,30486,30486.0,,,
1605,HWF_0002,PUBLISHED,2016,EUR,HUN,31515,31515.0,,,
1606,HWF_0002,PUBLISHED,2017,EUR,HUN,32543,32543.0,,,
1607,HWF_0002,PUBLISHED,2018,EUR,HUN,33078,33078.0,,,
1608,HWF_0002,PUBLISHED,1988,EUR,IRL,5590,5590.0,,,
1609,HWF_0002,PUBLISHED,1989,EUR,IRL,5220,5220.0,,,
1610,HWF_0002,PUBLISHED,1990,EUR,IRL,5450,5450.0,,,
1611,HWF_0002,PUBLISHED,1991,EUR,IRL,5995,5995.0,,,
1612,HWF_0002,PUBLISHED,1992,EUR,IRL,7096,7096.0,,,
1613,HWF_0002,PUBLISHED,1993,EUR,IRL,7212,7212.0,,,
1614,HWF_0002,PUBLISHED,1994,EUR,IRL,7129,7129.0,,,
1615,HWF_0002,PUBLISHED,1995,EUR,IRL,7563,7563.0,,,
1616,HWF_0002,PUBLISHED,1996,EUR,IRL,7622,7622.0,,,
1617,HWF_0002,PUBLISHED,1997,EUR,IRL,7801,7801.0,,,
1618,HWF_0002,PUBLISHED,1998,EUR,IRL,8102,8102.0,,,
1619,HWF_0002,PUBLISHED,1999,EUR,IRL,8469,8469.0,,,
1620,HWF_0002,PUBLISHED,2000,EUR,IRL,8438,8438.0,,,
1621,HWF_0002,PUBLISHED,2001,EUR,IRL,9166,9166.0,,,
1622,HWF_0002,PUBLISHED,2002,EUR,IRL,9444,9444.0,,,
1623,HWF_0002,PUBLISHED,2003,EUR,IRL,10270,10270.0,,,
1624,HWF_0002,PUBLISHED,2004,EUR,IRL,11141,11141.0,,,
1625,HWF_0002,PUBLISHED,2005,EUR,IRL,14671,14671.0,,,
1626,HWF_0002,PUBLISHED,2006,EUR,IRL,15500,15500.0,,,
1627,HWF_0002,PUBLISHED,2007,EUR,IRL,16860,16860.0,,,
1628,HWF_0002,PUBLISHED,2008,EUR,IRL,17727,17727.0,,,
1629,HWF_0002,PUBLISHED,2009,EUR,IRL,18153,18153.0,,,
1630,HWF_0002,PUBLISHED,2010,EUR,IRL,18821,18821.0,,,
1631,HWF_0002,PUBLISHED,2011,EUR,IRL,18795,18795.0,,,
1632,HWF_0002,PUBLISHED,2012,EUR,IRL,18167,18167.0,,,
1633,HWF_0002,PUBLISHED,2013,EUR,IRL,18145,18145.0,,,
1634,HWF_0002,PUBLISHED,2014,EUR,IRL,14016,14016.0,,,
1635,HWF_0002,PUBLISHED,2015,EUR,IRL,14654,14654.0,,,
1636,HWF_0002,PUBLISHED,2016,EUR,IRL,15178,15178.0,,,
1637,HWF_0002,PUBLISHED,2017,EUR,IRL,15660,15660.0,,,
1638,HWF_0002,PUBLISHED,2018,EUR,IRL,15962,15962.0,,,
1639,HWF_0002,PUBLISHED,1998,EUR,ISL,156,156.0,,,
1640,HWF_0002,PUBLISHED,2000,EUR,ISL,968,968.0,,,
1641,HWF_0002,PUBLISHED,2001,EUR,ISL,990,990.0,,,
1642,HWF_0002,PUBLISHED,2002,EUR,ISL,1029,1029.0,,,
1643,HWF_0002,PUBLISHED,2003,EUR,ISL,1047,1047.0,,,
1644,HWF_0002,PUBLISHED,2004,EUR,ISL,1056,1056.0,,,
1645,HWF_0002,PUBLISHED,2005,EUR,ISL,1072,1072.0,,,
1646,HWF_0002,PUBLISHED,2006,EUR,ISL,1095,1095.0,,,
1647,HWF_0002,PUBLISHED,2007,EUR,ISL,1126,1126.0,,,
1648,HWF_0002,PUBLISHED,2008,EUR,ISL,1156,1156.0,,,
1649,HWF_0002,PUBLISHED,2009,EUR,ISL,1162,1162.0,,,
1650,HWF_0002,PUBLISHED,2010,EUR,ISL,1142,1142.0,,,
1651,HWF_0002,PUBLISHED,2011,EUR,ISL,1118,1118.0,,,
1652,HWF_0002,PUBLISHED,2012,EUR,ISL,1142,1142.0,,,
1653,HWF_0002,PUBLISHED,2013,EUR,ISL,1168,1168.0,,,
1654,HWF_0002,PUBLISHED,2014,EUR,ISL,1193,1193.0,,,
1655,HWF_0002,PUBLISHED,2015,EUR,ISL,1249,1249.0,,,
1656,HWF_0002,PUBLISHED,2016,EUR,ISL,1292,1292.0,,,
1657,HWF_0002,PUBLISHED,2017,EUR,ISL,1330,1330.0,,,
1658,HWF_0002,PUBLISHED,2018,EUR,ISL,1373,1373.0,,,
1659,HWF_0002,PUBLISHED,1980,EUR,ISR,12178,12178.0,,,
1660,HWF_0002,PUBLISHED,1981,EUR,ISR,12633,12633.0,,,
1661,HWF_0002,PUBLISHED,1982,EUR,ISR,13022,13022.0,,,
1662,HWF_0002,PUBLISHED,1983,EUR,ISR,13465,13465.0,,,
1663,HWF_0002,PUBLISHED,1984,EUR,ISR,13982,13982.0,,,
1664,HWF_0002,PUBLISHED,1985,EUR,ISR,14257,14257.0,,,
1665,HWF_0002,PUBLISHED,1986,EUR,ISR,14555,14555.0,,,
1666,HWF_0002,PUBLISHED,1987,EUR,ISR,14965,14965.0,,,
1667,HWF_0002,PUBLISHED,1988,EUR,ISR,15412,15412.0,,,
1668,HWF_0002,PUBLISHED,1989,EUR,ISR,15784,15784.0,,,
1669,HWF_0002,PUBLISHED,1990,EUR,ISR,16517,16517.0,,,
1670,HWF_0002,PUBLISHED,1991,EUR,ISR,18115,18115.0,,,
1671,HWF_0002,PUBLISHED,1992,EUR,ISR,20676,20676.0,,,
1672,HWF_0002,PUBLISHED,1993,EUR,ISR,21412,21412.0,,,
1673,HWF_0002,PUBLISHED,1994,EUR,ISR,22195,22195.0,,,
1674,HWF_0002,PUBLISHED,1995,EUR,ISR,22856,22856.0,,,
1675,HWF_0002,PUBLISHED,1996,EUR,ISR,23610,23610.0,,,
1676,HWF_0002,PUBLISHED,1997,EUR,ISR,24396,24396.0,,,
1677,HWF_0002,PUBLISHED,1998,EUR,ISR,24956,24956.0,,,
1678,HWF_0002,PUBLISHED,1999,EUR,ISR,25656,25656.0,,,
1679,HWF_0002,PUBLISHED,2000,EUR,ISR,22725,22725.0,,,
1680,HWF_0002,PUBLISHED,2001,EUR,ISR,23272,23272.0,,,
1681,HWF_0002,PUBLISHED,2002,EUR,ISR,23758,23758.0,,,
1682,HWF_0002,PUBLISHED,2003,EUR,ISR,24180,24180.0,,,
1683,HWF_0002,PUBLISHED,2004,EUR,ISR,24387,24387.0,,,
1684,HWF_0002,PUBLISHED,2005,EUR,ISR,24512,24512.0,,,
1685,HWF_0002,PUBLISHED,2006,EUR,ISR,24675,24675.0,,,
1686,HWF_0002,PUBLISHED,2007,EUR,ISR,24850,24850.0,,,
1687,HWF_0002,PUBLISHED,2008,EUR,ISR,25020,25020.0,,,
1688,HWF_0002,PUBLISHED,2009,EUR,ISR,25474,25474.0,,,
1689,HWF_0002,PUBLISHED,2010,EUR,ISR,25853,25853.0,,,
1690,HWF_0002,PUBLISHED,2011,EUR,ISR,26337,26337.0,,,
1691,HWF_0002,PUBLISHED,2012,EUR,ISR,26709,26709.0,,,
1692,HWF_0002,PUBLISHED,2013,EUR,ISR,26968,26968.0,,,
1693,HWF_0002,PUBLISHED,2014,EUR,ISR,27230,27230.0,,,
1694,HWF_0002,PUBLISHED,2015,EUR,ISR,27620,27620.0,,,
1695,HWF_0002,PUBLISHED,2016,EUR,ISR,28083,28083.0,,,
1696,HWF_0002,PUBLISHED,2017,EUR,ISR,28674,28674.0,,,
1697,HWF_0002,PUBLISHED,2018,EUR,ISR,38764,38764.0,,,
1698,HWF_0002,PUBLISHED,1988,EUR,ITA,245898,245898.0,,,
1699,HWF_0002,PUBLISHED,1989,EUR,ITA,255231,255231.0,,,
1700,HWF_0002,PUBLISHED,1990,EUR,ITA,266447,266447.0,,,
1701,HWF_0002,PUBLISHED,1991,EUR,ITA,276810,276810.0,,,
1702,HWF_0002,PUBLISHED,1992,EUR,ITA,285111,285111.0,,,
1703,HWF_0002,PUBLISHED,1993,EUR,ITA,313337,313337.0,,,
1704,HWF_0002,PUBLISHED,1994,EUR,ITA,319502,319502.0,,,
1705,HWF_0002,PUBLISHED,1995,EUR,ITA,324348,324348.0,,,
1706,HWF_0002,PUBLISHED,1996,EUR,ITA,327254,327254.0,,,
1707,HWF_0002,PUBLISHED,1997,EUR,ITA,332124,332124.0,,,
1708,HWF_0002,PUBLISHED,1998,EUR,ITA,335786,335786.0,,,
1709,HWF_0002,PUBLISHED,1999,EUR,ITA,339264,339264.0,,,
1710,HWF_0002,PUBLISHED,2000,EUR,ITA,196075,196075.0,,,
1711,HWF_0002,PUBLISHED,2001,EUR,ITA,199794,199794.0,,,
1712,HWF_0002,PUBLISHED,2002,EUR,ITA,203480,203480.0,,,
1713,HWF_0002,PUBLISHED,2003,EUR,ITA,208093,208093.0,,,
1714,HWF_0002,PUBLISHED,2004,EUR,ITA,213302,213302.0,,,
1715,HWF_0002,PUBLISHED,2005,EUR,ITA,215739,215739.0,,,
1716,HWF_0002,PUBLISHED,2006,EUR,ITA,216519,216519.0,,,
1717,HWF_0002,PUBLISHED,2007,EUR,ITA,221782,221782.0,,,
1718,HWF_0002,PUBLISHED,2008,EUR,ITA,222760,222760.0,,,
1719,HWF_0002,PUBLISHED,2009,EUR,ITA,223997,223997.0,,,
1720,HWF_0002,PUBLISHED,2010,EUR,ITA,226384,226384.0,,,
1721,HWF_0002,PUBLISHED,2011,EUR,ITA,231481,231481.0,,,
1722,HWF_0002,PUBLISHED,2012,EUR,ITA,230621,230621.0,,,
1723,HWF_0002,PUBLISHED,2013,EUR,ITA,234918,234918.0,,,
1724,HWF_0002,PUBLISHED,2014,EUR,ITA,235889,235889.0,,,
1725,HWF_0002,PUBLISHED,2015,EUR,ITA,233102,233102.0,,,
1726,HWF_0002,PUBLISHED,2016,EUR,ITA,239642,239642.0,,,
1727,HWF_0002,PUBLISHED,2017,EUR,ITA,241512,241512.0,,,
1728,HWF_0002,PUBLISHED,2018,EUR,ITA,241136,241136.0,,,
1729,HWF_0002,PUBLISHED,1980,EUR,KAZ,45400,45400.0,,,
1730,HWF_0002,PUBLISHED,1981,EUR,KAZ,47557,47557.0,,,
1731,HWF_0002,PUBLISHED,1982,EUR,KAZ,49625,49625.0,,,
1732,HWF_0002,PUBLISHED,1983,EUR,KAZ,52702,52702.0,,,
1733,HWF_0002,PUBLISHED,1984,EUR,KAZ,55105,55105.0,,,
1734,HWF_0002,PUBLISHED,1985,EUR,KAZ,57269,57269.0,,,
1735,HWF_0002,PUBLISHED,1986,EUR,KAZ,59459,59459.0,,,
1736,HWF_0002,PUBLISHED,1987,EUR,KAZ,61290,61290.0,,,
1737,HWF_0002,PUBLISHED,1988,EUR,KAZ,63345,63345.0,,,
1738,HWF_0002,PUBLISHED,1989,EUR,KAZ,65525,65525.0,,,
1739,HWF_0002,PUBLISHED,1990,EUR,KAZ,66277,66277.0,,,
1740,HWF_0002,PUBLISHED,1991,EUR,KAZ,64517,64517.0,,,
1741,HWF_0002,PUBLISHED,1992,EUR,KAZ,66301,66301.0,,,
1742,HWF_0002,PUBLISHED,1993,EUR,KAZ,64465,64465.0,,,
1743,HWF_0002,PUBLISHED,1994,EUR,KAZ,60901,60901.0,,,
1744,HWF_0002,PUBLISHED,1995,EUR,KAZ,60125,60125.0,,,
1745,HWF_0002,PUBLISHED,1996,EUR,KAZ,57941,57941.0,,,
1746,HWF_0002,PUBLISHED,1997,EUR,KAZ,51998,51998.0,,,
1747,HWF_0002,PUBLISHED,1998,EUR,KAZ,53181,53181.0,,,
1748,HWF_0002,PUBLISHED,1999,EUR,KAZ,50560,50560.0,,,
1749,HWF_0002,PUBLISHED,2000,EUR,KAZ,48953,48953.0,,,
1750,HWF_0002,PUBLISHED,2001,EUR,KAZ,51289,51289.0,,,
1751,HWF_0002,PUBLISHED,2002,EUR,KAZ,53659,53659.0,,,
1752,HWF_0002,PUBLISHED,2003,EUR,KAZ,54613,54613.0,,,
1753,HWF_0002,PUBLISHED,2004,EUR,KAZ,54758,54758.0,,,
1754,HWF_0002,PUBLISHED,2005,EUR,KAZ,55509,55509.0,,,
1755,HWF_0002,PUBLISHED,2006,EUR,KAZ,57514,57514.0,,,
1756,HWF_0002,PUBLISHED,2007,EUR,KAZ,57387,57387.0,,,
1757,HWF_0002,PUBLISHED,2008,EUR,KAZ,58945,58945.0,,,
1758,HWF_0002,PUBLISHED,2009,EUR,KAZ,60656,60656.0,,,
1759,HWF_0002,PUBLISHED,2010,EUR,KAZ,63835,63835.0,,,
1760,HWF_0002,PUBLISHED,2011,EUR,KAZ,65111,65111.0,,,
1761,HWF_0002,PUBLISHED,2012,EUR,KAZ,65512,65512.0,,,
1762,HWF_0002,PUBLISHED,2013,EUR,KAZ,67267,67267.0,,,
1763,HWF_0002,PUBLISHED,2014,EUR,KAZ,68864,68864.0,,,
1764,HWF_0002,PUBLISHED,1980,EUR,KGZ,10609,10609.0,,,
1765,HWF_0002,PUBLISHED,1982,EUR,KGZ,10813,10813.0,,,
1766,HWF_0002,PUBLISHED,1983,EUR,KGZ,11369,11369.0,,,
1767,HWF_0002,PUBLISHED,1984,EUR,KGZ,12836,12836.0,,,
1768,HWF_0002,PUBLISHED,1985,EUR,KGZ,13489,13489.0,,,
1769,HWF_0002,PUBLISHED,1986,EUR,KGZ,13162,13162.0,,,
1770,HWF_0002,PUBLISHED,1987,EUR,KGZ,13833,13833.0,,,
1771,HWF_0002,PUBLISHED,1988,EUR,KGZ,14372,14372.0,,,
1772,HWF_0002,PUBLISHED,1989,EUR,KGZ,14808,14808.0,,,
1773,HWF_0002,PUBLISHED,1990,EUR,KGZ,15043,15043.0,,,
1774,HWF_0002,PUBLISHED,1991,EUR,KGZ,15354,15354.0,,,
1775,HWF_0002,PUBLISHED,1992,EUR,KGZ,15197,15197.0,,,
1776,HWF_0002,PUBLISHED,1993,EUR,KGZ,14050,14050.0,,,
1777,HWF_0002,PUBLISHED,1994,EUR,KGZ,13975,13975.0,,,
1778,HWF_0002,PUBLISHED,1995,EUR,KGZ,14377,14377.0,,,
1779,HWF_0002,PUBLISHED,1996,EUR,KGZ,14963,14963.0,,,
1780,HWF_0002,PUBLISHED,1997,EUR,KGZ,14354,14354.0,,,
1781,HWF_0002,PUBLISHED,1998,EUR,KGZ,14282,14282.0,,,
1782,HWF_0002,PUBLISHED,1999,EUR,KGZ,14113,14113.0,,,
1783,HWF_0002,PUBLISHED,2000,EUR,KGZ,13799,13799.0,,,
1784,HWF_0002,PUBLISHED,2001,EUR,KGZ,13379,13379.0,,,
1785,HWF_0002,PUBLISHED,2002,EUR,KGZ,12909,12909.0,,,
1786,HWF_0002,PUBLISHED,2003,EUR,KGZ,12902,12902.0,,,
1787,HWF_0002,PUBLISHED,2004,EUR,KGZ,12905,12905.0,,,
1788,HWF_0002,PUBLISHED,2005,EUR,KGZ,12773,12773.0,,,
1789,HWF_0002,PUBLISHED,2006,EUR,KGZ,12549,12549.0,,,
1790,HWF_0002,PUBLISHED,2007,EUR,KGZ,12225,12225.0,,,
1791,HWF_0002,PUBLISHED,2008,EUR,KGZ,12364,12364.0,,,
1792,HWF_0002,PUBLISHED,2009,EUR,KGZ,12488,12488.0,,,
1793,HWF_0002,PUBLISHED,2010,EUR,KGZ,12685,12685.0,,,
1794,HWF_0002,PUBLISHED,2011,EUR,KGZ,12614,12614.0,,,
1795,HWF_0002,PUBLISHED,2012,EUR,KGZ,12718,12718.0,,,
1796,HWF_0002,PUBLISHED,2013,EUR,KGZ,12961,12961.0,,,
1797,HWF_0002,PUBLISHED,2014,EUR,KGZ,12934,12934.0,,,
1798,HWF_0002,PUBLISHED,1992,EUR,LTU,12376,12376.0,,,
1799,HWF_0002,PUBLISHED,1993,EUR,LTU,12040,12040.0,,,
1800,HWF_0002,PUBLISHED,1994,EUR,LTU,12122,12122.0,,,
1801,HWF_0002,PUBLISHED,1995,EUR,LTU,12024,12024.0,,,
1802,HWF_0002,PUBLISHED,1996,EUR,LTU,11925,11925.0,,,
1803,HWF_0002,PUBLISHED,1997,EUR,LTU,11956,11956.0,,,
1804,HWF_0002,PUBLISHED,1998,EUR,LTU,11783,11783.0,,,
1805,HWF_0002,PUBLISHED,1999,EUR,LTU,11690,11690.0,,,
1806,HWF_0002,PUBLISHED,2000,EUR,LTU,11540,11540.0,,,
1807,HWF_0002,PUBLISHED,2001,EUR,LTU,11433,11433.0,,,
1808,HWF_0002,PUBLISHED,2002,EUR,LTU,11391,11391.0,,,
1809,HWF_0002,PUBLISHED,2003,EUR,LTU,11303,11303.0,,,
1810,HWF_0002,PUBLISHED,2004,EUR,LTU,11134,11134.0,,,
1811,HWF_0002,PUBLISHED,2005,EUR,LTU,11034,11034.0,,,
1812,HWF_0002,PUBLISHED,2006,EUR,LTU,11305,11305.0,,,
1813,HWF_0002,PUBLISHED,2007,EUR,LTU,11255,11255.0,,,
1814,HWF_0002,PUBLISHED,2008,EUR,LTU,11094,11094.0,,,
1815,HWF_0002,PUBLISHED,2009,EUR,LTU,10871,10871.0,,,
1816,HWF_0002,PUBLISHED,2010,EUR,LTU,10666,10666.0,,,
1817,HWF_0002,PUBLISHED,2011,EUR,LTU,12407,12407.0,,,
1818,HWF_0002,PUBLISHED,2012,EUR,LTU,12604,12604.0,,,
1819,HWF_0002,PUBLISHED,2013,EUR,LTU,12650,12650.0,,,
1820,HWF_0002,PUBLISHED,2014,EUR,LTU,12631,12631.0,,,
1821,HWF_0002,PUBLISHED,2015,EUR,LTU,12605,12605.0,,,
1822,HWF_0002,PUBLISHED,2016,EUR,LTU,13681,13681.0,,,
1823,HWF_0002,PUBLISHED,2017,EUR,LTU,13731,13731.0,,,
1824,HWF_0002,PUBLISHED,2018,EUR,LTU,17796,17796.0,,,
1825,HWF_0002,PUBLISHED,2005,EUR,LUX,1190,1190.0,,,
1826,HWF_0002,PUBLISHED,2006,EUR,LUX,1218,1218.0,,,
1827,HWF_0002,PUBLISHED,2007,EUR,LUX,1293,1293.0,,,
1828,HWF_0002,PUBLISHED,2008,EUR,LUX,1328,1328.0,,,
1829,HWF_0002,PUBLISHED,2009,EUR,LUX,1349,1349.0,,,
1830,HWF_0002,PUBLISHED,2010,EUR,LUX,1406,1406.0,,,
1831,HWF_0002,PUBLISHED,2011,EUR,LUX,1434,1434.0,,,
1832,HWF_0002,PUBLISHED,2012,EUR,LUX,1489,1489.0,,,
1833,HWF_0002,PUBLISHED,2013,EUR,LUX,1537,1537.0,,,
1834,HWF_0002,PUBLISHED,2014,EUR,LUX,1602,1602.0,,,
1835,HWF_0002,PUBLISHED,2015,EUR,LUX,1656,1656.0,,,
1836,HWF_0002,PUBLISHED,2016,EUR,LUX,1683,1683.0,,,
1837,HWF_0002,PUBLISHED,2017,EUR,LUX,1781,1781.0,,,
1838,HWF_0002,PUBLISHED,1990,EUR,LVA,12505,12505.0,,,
1839,HWF_0002,PUBLISHED,1991,EUR,LVA,12203,12203.0,,,
1840,HWF_0002,PUBLISHED,1992,EUR,LVA,10701,10701.0,,,
1841,HWF_0002,PUBLISHED,1993,EUR,LVA,9349,9349.0,,,
