,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,Comments
4726,BP_06,PUBLISHED,1995,AMR,PER,YEARS18-PLUS,FMLE,117.9 [112.6-123.1],117.9,112.6,123.1,
4727,BP_06,PUBLISHED,1980,WPR,PHL,YEARS18-PLUS,FMLE,117.9 [110.5-125.1],117.9,110.5,125.1,
4728,BP_06,PUBLISHED,1988,EUR,POL,YEARS18-PLUS,FMLE,130.6 [128.0-133.4],130.6,128.0,133.4,
4729,BP_06,PUBLISHED,2011,AMR,PAN,YEARS18-PLUS,FMLE,121.6 [116.4-126.6],121.6,116.4,126.6,
4730,BP_06,PUBLISHED,1978,WPR,PNG,YEARS18-PLUS,FMLE,113.9 [107.7-120.1],113.9,107.7,120.1,
4731,BP_06,PUBLISHED,1984,EUR,ROU,YEARS18-PLUS,FMLE,128.3 [123.2-133.4],128.3,123.2,133.4,
4732,BP_06,PUBLISHED,1991,EUR,ROU,YEARS18-PLUS,FMLE,127.3 [123.1-131.3],127.3,123.1,131.3,
4733,BP_06,PUBLISHED,1975,AFR,RWA,YEARS18-PLUS,FMLE,118.8 [108.6-129.5],118.8,108.6,129.5,
4734,BP_06,PUBLISHED,1987,AMR,LCA,YEARS18-PLUS,FMLE,122.9 [117.6-128.4],122.9,117.6,128.4,
4735,BP_06,PUBLISHED,1996,AMR,VCT,YEARS18-PLUS,FMLE,123.1 [115.9-130.2],123.1,115.9,130.2,
4736,BP_06,PUBLISHED,1990,AFR,SYC,YEARS18-PLUS,FMLE,126.8 [123.1-130.5],126.8,123.1,130.5,
4737,BP_06,PUBLISHED,1998,AFR,STP,YEARS18-PLUS,FMLE,131.9 [126.0-138.0],131.9,126.0,138.0,
4738,BP_06,PUBLISHED,2009,EUR,SRB,YEARS18-PLUS,FMLE,127.2 [123.9-130.5],127.2,123.9,130.5,
4739,BP_06,PUBLISHED,2001,AFR,SYC,YEARS18-PLUS,FMLE,125.6 [122.1-129.1],125.6,122.1,129.1,
4740,BP_06,PUBLISHED,1982,AFR,ZAF,YEARS18-PLUS,FMLE,129.2 [125.3-133.3],129.2,125.3,133.3,
4741,BP_06,PUBLISHED,1999,AMR,SUR,YEARS18-PLUS,FMLE,123.9 [116.6-131.2],123.9,116.6,131.2,
4742,BP_06,PUBLISHED,1975,EMR,SDF,YEARS18-PLUS,FMLE,122.6 [112.4-132.6],122.6,112.4,132.6,
4743,BP_06,PUBLISHED,1985,EUR,SWE,YEARS18-PLUS,FMLE,126.2 [123.3-129.0],126.2,123.3,129.0,
4744,BP_06,PUBLISHED,2011,EUR,SWE,YEARS18-PLUS,FMLE,119.6 [116.3-122.9],119.6,116.3,122.9,
4745,BP_06,PUBLISHED,2008,SEAR,THA,YEARS18-PLUS,FMLE,119.9 [116.7-123.1],119.9,116.7,123.1,
4746,BP_06,PUBLISHED,1984,SEAR,MMR,YEARS18-PLUS,FMLE,120.1 [112.8-127.1],120.1,112.8,127.1,
4747,BP_06,PUBLISHED,1993,AFR,NAM,YEARS18-PLUS,FMLE,128.0 [122.2-133.6],128.0,122.2,133.6,
4748,BP_06,PUBLISHED,2014,EUR,NLD,YEARS18-PLUS,FMLE,120.7 [116.5-125.0],120.7,116.5,125.0,
4749,BP_06,PUBLISHED,1989,AMR,NIC,YEARS18-PLUS,FMLE,123.8 [117.3-130.3],123.8,117.3,130.3,
4750,BP_06,PUBLISHED,2001,AFR,NER,YEARS18-PLUS,FMLE,131.8 [126.7-136.8],131.8,126.7,136.8,
4751,BP_06,PUBLISHED,1975,SEAR,PRK,YEARS18-PLUS,FMLE,126.5 [116.4-136.2],126.5,116.4,136.2,
4752,BP_06,PUBLISHED,2004,SEAR,PRK,YEARS18-PLUS,FMLE,123.0 [118.4-127.5],123.0,118.4,127.5,
4753,BP_06,PUBLISHED,2014,AMR,PAN,YEARS18-PLUS,FMLE,121.7 [115.3-127.9],121.7,115.3,127.9,
4754,BP_06,PUBLISHED,1999,WPR,PHL,YEARS18-PLUS,FMLE,117.2 [113.6-120.7],117.2,113.6,120.7,
4755,BP_06,PUBLISHED,1983,EUR,POL,YEARS18-PLUS,FMLE,131.6 [128.1-135.2],131.6,128.1,135.2,
4756,BP_06,PUBLISHED,1994,EUR,PRT,YEARS18-PLUS,FMLE,128.3 [124.0-132.7],128.3,124.0,132.7,
4757,BP_06,PUBLISHED,1985,EMR,QAT,YEARS18-PLUS,FMLE,131.2 [124.7-137.9],131.2,124.7,137.9,
4758,BP_06,PUBLISHED,1989,EUR,RUS,YEARS18-PLUS,FMLE,130.8 [128.9-132.8],130.8,128.9,132.8,
4759,BP_06,PUBLISHED,1981,AFR,RWA,YEARS18-PLUS,FMLE,120.0 [111.8-128.6],120.0,111.8,128.6,
4760,BP_06,PUBLISHED,1989,AMR,KNA,YEARS18-PLUS,FMLE,125.1 [118.5-131.8],125.1,118.5,131.8,
4761,BP_06,PUBLISHED,1997,AMR,KNA,YEARS18-PLUS,FMLE,124.9 [118.7-131.1],124.9,118.7,131.1,
4762,BP_06,PUBLISHED,1993,WPR,WSM,YEARS18-PLUS,FMLE,121.0 [117.1-124.8],121.0,117.1,124.8,
4763,BP_06,PUBLISHED,1994,AFR,STP,YEARS18-PLUS,FMLE,131.5 [125.0-138.1],131.5,125.0,138.1,
4764,BP_06,PUBLISHED,1978,EUR,SRB,YEARS18-PLUS,FMLE,130.8 [124.1-137.4],130.8,124.1,137.4,
4765,BP_06,PUBLISHED,1996,EUR,SRB,YEARS18-PLUS,FMLE,129.4 [126.0-132.8],129.4,126.0,132.8,
4766,BP_06,PUBLISHED,2011,AFR,SYC,YEARS18-PLUS,FMLE,125.6 [121.7-129.6],125.6,121.7,129.6,
4767,BP_06,PUBLISHED,1988,WPR,SGP,YEARS18-PLUS,FMLE,124.3 [121.0-127.5],124.3,121.0,127.5,
4768,BP_06,PUBLISHED,1981,EUR,SVN,YEARS18-PLUS,FMLE,130.8 [123.3-138.3],130.8,123.3,138.3,
4769,BP_06,PUBLISHED,1983,WPR,SLB,YEARS18-PLUS,FMLE,118.1 [110.7-125.1],118.1,110.7,125.1,
4770,BP_06,PUBLISHED,2011,EUR,ESP,YEARS18-PLUS,FMLE,117.9 [115.0-120.8],117.9,115.0,120.8,
4771,BP_06,PUBLISHED,1990,AMR,SUR,YEARS18-PLUS,FMLE,125.6 [118.0-133.1],125.6,118.0,133.1,
4772,BP_06,PUBLISHED,1999,AFR,SWZ,YEARS18-PLUS,FMLE,127.5 [121.1-134.0],127.5,121.1,134.0,
4773,BP_06,PUBLISHED,1992,EUR,CHE,YEARS18-PLUS,FMLE,123.1 [120.6-125.7],123.1,120.6,125.7,
4774,BP_06,PUBLISHED,2001,EMR,SYR,YEARS18-PLUS,FMLE,128.0 [123.5-132.5],128.0,123.5,132.5,
4775,BP_06,PUBLISHED,1975,EUR,TJK,YEARS18-PLUS,FMLE,126.1 [114.2-137.8],126.1,114.2,137.8,
4776,BP_06,PUBLISHED,2011,AFR,TZA,YEARS18-PLUS,FMLE,130.2 [126.9-133.6],130.2,126.9,133.6,
4777,BP_06,PUBLISHED,2001,SEAR,THA,YEARS18-PLUS,FMLE,118.8 [116.3-121.3],118.8,116.3,121.3,
4778,BP_06,PUBLISHED,2009,WPR,FSM,YEARS18-PLUS,FMLE,122.8 [119.3-126.1],122.8,119.3,126.1,
4779,BP_06,PUBLISHED,2011,EUR,MDA,YEARS18-PLUS,FMLE,129.3 [124.7-133.9],129.3,124.7,133.9,
4780,BP_06,PUBLISHED,2004,EMR,MAR,YEARS18-PLUS,FMLE,126.3 [119.4-133.2],126.3,119.4,133.2,
4781,BP_06,PUBLISHED,1977,WPR,NRU,YEARS18-PLUS,FMLE,133.7 [128.9-138.8],133.7,128.9,138.8,
4782,BP_06,PUBLISHED,1977,EUR,NLD,YEARS18-PLUS,FMLE,126.6 [120.0-133.1],126.6,120.0,133.1,
4783,BP_06,PUBLISHED,1978,AFR,NGA,YEARS18-PLUS,FMLE,122.9 [115.1-130.8],122.9,115.1,130.8,
4784,BP_06,PUBLISHED,1985,EMR,PAK,YEARS18-PLUS,FMLE,122.4 [117.2-127.3],122.4,117.2,127.3,
4785,BP_06,PUBLISHED,2002,WPR,PLW,YEARS18-PLUS,FMLE,127.0 [121.0-133.0],127.0,121.0,133.0,
4786,BP_06,PUBLISHED,1998,WPR,PHL,YEARS18-PLUS,FMLE,117.2 [113.5-120.9],117.2,113.5,120.9,
4787,BP_06,PUBLISHED,1980,EUR,PRT,YEARS18-PLUS,FMLE,128.8 [122.6-135.3],128.8,122.6,135.3,
4788,BP_06,PUBLISHED,1983,EMR,QAT,YEARS18-PLUS,FMLE,131.7 [124.8-138.9],131.7,124.8,138.9,
4789,BP_06,PUBLISHED,1994,EUR,RUS,YEARS18-PLUS,FMLE,129.4 [127.3-131.6],129.4,127.3,131.6,
4790,BP_06,PUBLISHED,2011,AFR,RWA,YEARS18-PLUS,FMLE,126.2 [121.3-131.0],126.2,121.3,131.0,
4791,BP_06,PUBLISHED,2006,EMR,SAU,YEARS18-PLUS,FMLE,123.3 [120.3-126.2],123.3,120.3,126.2,
4792,BP_06,PUBLISHED,1981,EUR,SRB,YEARS18-PLUS,FMLE,130.9 [125.6-136.1],130.9,125.6,136.1,
4793,BP_06,PUBLISHED,2002,AFR,SLE,YEARS18-PLUS,FMLE,131.0 [127.1-135.1],131.0,127.1,135.1,
4794,BP_06,PUBLISHED,1995,EUR,SVK,YEARS18-PLUS,FMLE,125.7 [122.3-129.1],125.7,122.3,129.1,
4795,BP_06,PUBLISHED,2001,EUR,SVK,YEARS18-PLUS,FMLE,123.9 [120.9-127.0],123.9,120.9,127.0,
4796,BP_06,PUBLISHED,1988,WPR,SLB,YEARS18-PLUS,FMLE,119.0 [112.3-125.4],119.0,112.3,125.4,
4797,BP_06,PUBLISHED,1995,EMR,SOM,YEARS18-PLUS,FMLE,126.6 [119.5-133.9],126.6,119.5,133.9,
4798,BP_06,PUBLISHED,1983,EMR,SDF,YEARS18-PLUS,FMLE,123.4 [116.7-130.2],123.4,116.7,130.2,
4799,BP_06,PUBLISHED,1991,AMR,SUR,YEARS18-PLUS,FMLE,125.4 [117.9-132.9],125.4,117.9,132.9,
4800,BP_06,PUBLISHED,2002,EUR,SWE,YEARS18-PLUS,FMLE,123.2 [121.1-125.2],123.2,121.1,125.2,
4801,BP_06,PUBLISHED,1985,EUR,CHE,YEARS18-PLUS,FMLE,123.9 [120.3-127.7],123.9,120.3,127.7,
4802,BP_06,PUBLISHED,1981,EUR,TJK,YEARS18-PLUS,FMLE,125.6 [116.1-134.5],125.6,116.1,134.5,
4803,BP_06,PUBLISHED,1988,EUR,TJK,YEARS18-PLUS,FMLE,125.2 [117.0-132.9],125.2,117.0,132.9,
4804,BP_06,PUBLISHED,1989,AFR,TZA,YEARS18-PLUS,FMLE,123.9 [121.0-126.8],123.9,121.0,126.8,
4805,BP_06,PUBLISHED,1999,AFR,TGO,YEARS18-PLUS,FMLE,127.1 [121.3-132.8],127.1,121.3,132.8,
4806,BP_06,PUBLISHED,1991,WPR,TON,YEARS18-PLUS,FMLE,122.0 [116.0-127.8],122.0,116.0,127.8,
4807,BP_06,PUBLISHED,2000,EUR,MNE,YEARS18-PLUS,FMLE,127.4 [120.6-134.5],127.4,120.6,134.5,
4808,BP_06,PUBLISHED,2003,AFR,NAM,YEARS18-PLUS,FMLE,128.0 [123.8-132.3],128.0,123.8,132.3,
4809,BP_06,PUBLISHED,2003,WPR,NRU,YEARS18-PLUS,FMLE,122.8 [119.4-126.0],122.8,119.4,126.0,
4810,BP_06,PUBLISHED,2015,EUR,NLD,YEARS18-PLUS,FMLE,120.4 [115.7-125.1],120.4,115.7,125.1,
4811,BP_06,PUBLISHED,1983,WPR,NZL,YEARS18-PLUS,FMLE,124.7 [121.0-128.3],124.7,121.0,128.3,
4812,BP_06,PUBLISHED,1975,AFR,NER,YEARS18-PLUS,FMLE,125.8 [115.2-136.3],125.8,115.2,136.3,
4813,BP_06,PUBLISHED,1982,AFR,NGA,YEARS18-PLUS,FMLE,124.2 [118.3-130.3],124.2,118.3,130.3,
4814,BP_06,PUBLISHED,1995,WPR,NIU,YEARS18-PLUS,FMLE,122.6 [116.2-129.3],122.6,116.2,129.3,
4815,BP_06,PUBLISHED,1994,EMR,OMN,YEARS18-PLUS,FMLE,128.1 [123.5-132.8],128.1,123.5,132.8,
4816,BP_06,PUBLISHED,1981,WPR,PLW,YEARS18-PLUS,FMLE,129.3 [120.9-137.1],129.3,120.9,137.1,
4817,BP_06,PUBLISHED,2015,AMR,PAN,YEARS18-PLUS,FMLE,121.7 [115.0-128.3],121.7,115.0,128.3,
4818,BP_06,PUBLISHED,1998,AMR,PRY,YEARS18-PLUS,FMLE,122.6 [115.4-129.7],122.6,115.4,129.7,
4819,BP_06,PUBLISHED,2007,AMR,PRY,YEARS18-PLUS,FMLE,122.4 [114.9-129.4],122.4,114.9,129.4,
4820,BP_06,PUBLISHED,1983,WPR,PHL,YEARS18-PLUS,FMLE,117.7 [111.3-123.8],117.7,111.3,123.8,
4821,BP_06,PUBLISHED,1992,WPR,PHL,YEARS18-PLUS,FMLE,117.5 [112.7-122.3],117.5,112.7,122.3,
4822,BP_06,PUBLISHED,1987,EUR,PRT,YEARS18-PLUS,FMLE,129.2 [124.8-133.6],129.2,124.8,133.6,
4823,BP_06,PUBLISHED,1996,EUR,ROU,YEARS18-PLUS,FMLE,126.5 [122.6-130.2],126.5,122.6,130.2,
4824,BP_06,PUBLISHED,2011,EUR,RUS,YEARS18-PLUS,FMLE,124.0 [120.3-127.7],124.0,120.3,127.7,
4825,BP_06,PUBLISHED,1983,AFR,STP,YEARS18-PLUS,FMLE,129.8 [122.2-137.2],129.8,122.2,137.2,
4826,BP_06,PUBLISHED,1980,EUR,SRB,YEARS18-PLUS,FMLE,130.9 [125.2-136.4],130.9,125.2,136.4,
4827,BP_06,PUBLISHED,2012,EUR,SRB,YEARS18-PLUS,FMLE,126.6 [122.7-130.6],126.6,122.7,130.6,
4828,BP_06,PUBLISHED,1990,EUR,SVK,YEARS18-PLUS,FMLE,126.9 [122.9-130.8],126.9,122.9,130.8,
4829,BP_06,PUBLISHED,2001,WPR,SLB,YEARS18-PLUS,FMLE,121.3 [116.4-126.1],121.3,116.4,126.1,
4830,BP_06,PUBLISHED,1993,AFR,ZAF,YEARS18-PLUS,FMLE,128.6 [125.9-131.3],128.6,125.9,131.3,
4831,BP_06,PUBLISHED,2015,AMR,SUR,YEARS18-PLUS,FMLE,122.9 [113.1-132.2],122.9,113.1,132.2,
4832,BP_06,PUBLISHED,2006,EUR,SWE,YEARS18-PLUS,FMLE,121.8 [119.5-124.0],121.8,119.5,124.0,
4833,BP_06,PUBLISHED,2008,EUR,CHE,YEARS18-PLUS,FMLE,117.6 [114.2-120.8],117.6,114.2,120.8,
4834,BP_06,PUBLISHED,2010,EMR,SYR,YEARS18-PLUS,FMLE,126.1 [120.3-131.9],126.1,120.3,131.9,
4835,BP_06,PUBLISHED,1985,AFR,TZA,YEARS18-PLUS,FMLE,123.1 [119.3-126.8],123.1,119.3,126.8,
4836,BP_06,PUBLISHED,1985,SEAR,TLS,YEARS18-PLUS,FMLE,120.5 [113.1-127.8],120.5,113.1,127.8,
4837,BP_06,PUBLISHED,2002,SEAR,TLS,YEARS18-PLUS,FMLE,123.0 [117.0-129.0],123.0,117.0,129.0,
4838,BP_06,PUBLISHED,1981,WPR,TON,YEARS18-PLUS,FMLE,122.2 [114.7-129.2],122.2,114.7,129.2,
4839,BP_06,PUBLISHED,1991,EMR,TUN,YEARS18-PLUS,FMLE,129.1 [125.7-132.6],129.1,125.7,132.6,
4840,BP_06,PUBLISHED,2015,EUR,UKR,YEARS18-PLUS,FMLE,127.5 [119.7-135.1],127.5,119.7,135.1,
4841,BP_06,PUBLISHED,1982,EUR,GBR,YEARS18-PLUS,FMLE,125.5 [122.4-128.5],125.5,122.4,128.5,
4842,BP_06,PUBLISHED,1992,AMR,URY,YEARS18-PLUS,FMLE,125.6 [119.7-131.7],125.6,119.7,131.7,
4843,BP_06,PUBLISHED,1977,WPR,VUT,YEARS18-PLUS,FMLE,122.0 [112.4-131.0],122.0,112.4,131.0,
4844,BP_06,PUBLISHED,2012,AMR,VEN,YEARS18-PLUS,FMLE,119.5 [114.7-124.2],119.5,114.7,124.2,
4845,BP_06,PUBLISHED,1998,EMR,YEM,YEARS18-PLUS,FMLE,126.4 [119.1-133.8],126.4,119.1,133.8,
4846,BP_06,PUBLISHED,2006,AFR,ZMB,YEARS18-PLUS,FMLE,128.4 [123.3-133.2],128.4,123.3,133.2,
4847,BP_06,PUBLISHED,1990,AFR,SSD,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4848,BP_06,PUBLISHED,1984,EMR,SDN,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4849,BP_06,PUBLISHED,2005,GLOBAL,,YEARS18-PLUS,FMLE,122.3 [121.7-122.8],122.3,121.7,122.8,
4850,BP_06,PUBLISHED,1992,GLOBAL,,YEARS18-PLUS,MLE,126.1 [125.2-127.0],126.1,125.2,127.0,
4851,BP_06,PUBLISHED,2011,AFR,TGO,YEARS18-PLUS,FMLE,126.8 [121.8-131.6],126.8,121.8,131.6,
4852,BP_06,PUBLISHED,2014,AFR,TGO,YEARS18-PLUS,FMLE,126.3 [120.4-132.3],126.3,120.4,132.3,
4853,BP_06,PUBLISHED,2015,WPR,TON,YEARS18-PLUS,FMLE,128.4 [122.1-134.9],128.4,122.1,134.9,
4854,BP_06,PUBLISHED,1999,EMR,TUN,YEARS18-PLUS,FMLE,127.1 [124.4-129.8],127.1,124.4,129.8,
4855,BP_06,PUBLISHED,2001,AFR,UGA,YEARS18-PLUS,FMLE,123.6 [117.4-129.8],123.6,117.4,129.8,
4856,BP_06,PUBLISHED,2010,EUR,UKR,YEARS18-PLUS,FMLE,128.0 [122.7-133.1],128.0,122.7,133.1,
4857,BP_06,PUBLISHED,2011,EMR,ARE,YEARS18-PLUS,FMLE,119.8 [113.3-126.0],119.8,113.3,126.0,
4858,BP_06,PUBLISHED,2005,AMR,USA,YEARS18-PLUS,FMLE,116.3 [114.9-117.7],116.3,114.9,117.7,
4859,BP_06,PUBLISHED,1987,EUR,UZB,YEARS18-PLUS,FMLE,123.0 [116.3-129.3],123.0,116.3,129.3,
4860,BP_06,PUBLISHED,1989,EUR,UZB,YEARS18-PLUS,FMLE,122.6 [116.3-128.8],122.6,116.3,128.8,
4861,BP_06,PUBLISHED,1997,WPR,VUT,YEARS18-PLUS,FMLE,126.9 [122.5-131.3],126.9,122.5,131.3,
4862,BP_06,PUBLISHED,1992,WPR,VNM,YEARS18-PLUS,FMLE,118.4 [113.6-123.4],118.4,113.6,123.4,
4863,BP_06,PUBLISHED,2001,EMR,YEM,YEARS18-PLUS,FMLE,126.6 [119.3-133.9],126.6,119.3,133.9,
4864,BP_06,PUBLISHED,1976,EUR,MCO,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4865,BP_06,PUBLISHED,1994,EUR,SMR,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4866,BP_06,PUBLISHED,1992,AFR,SSD,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4867,BP_06,PUBLISHED,1990,EMR,SDN,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4868,BP_06,PUBLISHED,1989,GLOBAL,,YEARS18-PLUS,FMLE,123.2 [122.2-124.2],123.2,122.2,124.2,
4869,BP_06,PUBLISHED,1984,GLOBAL,,YEARS18-PLUS,FMLE,123.5 [122.1-124.8],123.5,122.1,124.8,
4870,BP_06,PUBLISHED,1980,GLOBAL,,YEARS18-PLUS,MLE,126.5 [124.7-128.3],126.5,124.7,128.3,
4871,BP_06,PUBLISHED,2007,EUR,SWE,YEARS18-PLUS,FMLE,121.4 [119.0-123.8],121.4,119.0,123.8,
4872,BP_06,PUBLISHED,1980,EMR,SDF,YEARS18-PLUS,FMLE,123.1 [115.4-130.7],123.1,115.4,130.7,
4873,BP_06,PUBLISHED,2005,EMR,SDF,YEARS18-PLUS,FMLE,126.3 [121.2-131.4],126.3,121.2,131.4,
4874,BP_06,PUBLISHED,1982,EUR,TJK,YEARS18-PLUS,FMLE,125.5 [116.4-134.1],125.5,116.4,134.1,
4875,BP_06,PUBLISHED,2013,SEAR,TLS,YEARS18-PLUS,FMLE,124.5 [119.6-129.4],124.5,119.6,129.4,
4876,BP_06,PUBLISHED,1986,WPR,TON,YEARS18-PLUS,FMLE,121.9 [115.5-128.2],121.9,115.5,128.2,
4877,BP_06,PUBLISHED,2012,WPR,TON,YEARS18-PLUS,FMLE,127.2 [122.4-132.1],127.2,122.4,132.1,
4878,BP_06,PUBLISHED,1975,EUR,TUR,YEARS18-PLUS,FMLE,124.8 [114.9-134.6],124.8,114.9,134.6,
4879,BP_06,PUBLISHED,2001,EUR,TKM,YEARS18-PLUS,FMLE,126.3 [120.2-132.3],126.3,120.2,132.3,
4880,BP_06,PUBLISHED,1976,AFR,UGA,YEARS18-PLUS,FMLE,119.6 [110.3-129.1],119.6,110.3,129.1,
4881,BP_06,PUBLISHED,1978,AMR,URY,YEARS18-PLUS,FMLE,129.1 [120.3-137.6],129.1,120.3,137.6,
4882,BP_06,PUBLISHED,1982,WPR,VUT,YEARS18-PLUS,FMLE,123.1 [115.9-130.0],123.1,115.9,130.0,
4883,BP_06,PUBLISHED,2008,WPR,VNM,YEARS18-PLUS,FMLE,120.1 [117.1-123.0],120.1,117.1,123.0,
4884,BP_06,PUBLISHED,2008,EMR,YEM,YEARS18-PLUS,FMLE,126.7 [119.3-134.1],126.7,119.3,134.1,
4885,BP_06,PUBLISHED,1977,AFR,ZWE,YEARS18-PLUS,FMLE,125.5 [117.3-133.7],125.5,117.3,133.7,
4886,BP_06,PUBLISHED,1991,EUR,MCO,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4887,BP_06,PUBLISHED,2014,EUR,MCO,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4888,BP_06,PUBLISHED,2015,EUR,SMR,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4889,BP_06,PUBLISHED,2010,AFR,SSD,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4890,BP_06,PUBLISHED,2007,EMR,SDN,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4891,BP_06,PUBLISHED,1979,GLOBAL,,YEARS18-PLUS,MLE,126.5 [124.6-128.5],126.5,124.6,128.5,
4892,BP_06,PUBLISHED,2008,GLOBAL,,YEARS18-PLUS,MLE,126.6 [126.0-127.2],126.6,126.0,127.2,
4893,BP_06,PUBLISHED,2002,AFR,SWZ,YEARS18-PLUS,FMLE,127.7 [121.7-133.7],127.7,121.7,133.7,
4894,BP_06,PUBLISHED,1988,EUR,CHE,YEARS18-PLUS,FMLE,123.7 [120.6-126.7],123.7,120.6,126.7,
4895,BP_06,PUBLISHED,1989,EMR,SYR,YEARS18-PLUS,FMLE,128.8 [123.1-134.7],128.8,123.1,134.7,
4896,BP_06,PUBLISHED,1981,AFR,TZA,YEARS18-PLUS,FMLE,122.4 [117.1-127.6],122.4,117.1,127.6,
4897,BP_06,PUBLISHED,1988,SEAR,THA,YEARS18-PLUS,FMLE,117.6 [113.6-121.7],117.6,113.6,121.7,
4898,BP_06,PUBLISHED,1978,EMR,TUN,YEARS18-PLUS,FMLE,129.6 [121.8-137.7],129.6,121.8,137.7,
4899,BP_06,PUBLISHED,1986,EUR,TUR,YEARS18-PLUS,FMLE,127.3 [123.1-131.6],127.3,123.1,131.6,
4900,BP_06,PUBLISHED,1986,WPR,TUV,YEARS18-PLUS,FMLE,125.2 [119.2-131.3],125.2,119.2,131.3,
4901,BP_06,PUBLISHED,1980,EUR,UKR,YEARS18-PLUS,FMLE,131.8 [123.9-139.1],131.8,123.9,139.1,
4902,BP_06,PUBLISHED,1998,EMR,ARE,YEARS18-PLUS,FMLE,123.4 [119.0-127.6],123.4,119.0,127.6,
4903,BP_06,PUBLISHED,1984,AMR,USA,YEARS18-PLUS,FMLE,119.7 [117.9-121.5],119.7,117.9,121.5,
4904,BP_06,PUBLISHED,2000,EUR,UZB,YEARS18-PLUS,FMLE,122.2 [117.5-126.8],122.2,117.5,126.8,
4905,BP_06,PUBLISHED,2002,AMR,VEN,YEARS18-PLUS,FMLE,123.1 [119.5-126.7],123.1,119.5,126.7,
4906,BP_06,PUBLISHED,2012,WPR,VNM,YEARS18-PLUS,FMLE,120.5 [116.1-124.8],120.5,116.1,124.8,
4907,BP_06,PUBLISHED,1978,EMR,YEM,YEARS18-PLUS,FMLE,124.1 [114.0-134.4],124.1,114.0,134.4,
4908,BP_06,PUBLISHED,1983,SEAR,TLS,YEARS18-PLUS,FMLE,120.2 [112.5-127.9],120.2,112.5,127.9,
4909,BP_06,PUBLISHED,1993,EUR,TUR,YEARS18-PLUS,FMLE,127.7 [125.0-130.5],127.7,125.0,130.5,
4910,BP_06,PUBLISHED,2002,WPR,TON,YEARS18-PLUS,FMLE,123.5 [119.1-127.9],123.5,119.1,127.9,
4911,BP_06,PUBLISHED,1979,AFR,UGA,YEARS18-PLUS,FMLE,120.0 [111.8-128.1],120.0,111.8,128.1,
4912,BP_06,PUBLISHED,2004,AFR,UGA,YEARS18-PLUS,FMLE,124.1 [118.6-129.7],124.1,118.6,129.7,
4913,BP_06,PUBLISHED,2006,EMR,ARE,YEARS18-PLUS,FMLE,121.2 [116.3-125.6],121.2,116.3,125.6,
4914,BP_06,PUBLISHED,1976,WPR,VUT,YEARS18-PLUS,FMLE,121.8 [111.7-131.4],121.8,111.7,131.4,
4915,BP_06,PUBLISHED,1984,EUR,GBR,YEARS18-PLUS,FMLE,125.9 [123.5-128.4],125.9,123.5,128.4,
4916,BP_06,PUBLISHED,2005,EMR,YEM,YEARS18-PLUS,FMLE,126.7 [119.4-134.0],126.7,119.4,134.0,
4917,BP_06,PUBLISHED,1999,AFR,ZMB,YEARS18-PLUS,FMLE,126.9 [121.7-132.1],126.9,121.7,132.1,
4918,BP_06,PUBLISHED,2005,AFR,ZWE,YEARS18-PLUS,FMLE,129.1 [125.0-133.1],129.1,125.0,133.1,
4919,BP_06,PUBLISHED,2007,AFR,ZWE,YEARS18-PLUS,FMLE,129.1 [124.7-133.5],129.1,124.7,133.5,
4920,BP_06,PUBLISHED,1979,EUR,SMR,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4921,BP_06,PUBLISHED,1983,EUR,SMR,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4922,BP_06,PUBLISHED,1983,AFR,SSD,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
4923,BP_06,PUBLISHED,1998,EUR,TUR,YEARS18-PLUS,FMLE,126.8 [124.8-128.9],126.8,124.8,128.9,
4924,BP_06,PUBLISHED,2009,AFR,UGA,YEARS18-PLUS,FMLE,125.1 [120.7-129.5],125.1,120.7,129.5,
4925,BP_06,PUBLISHED,2010,AFR,UGA,YEARS18-PLUS,FMLE,125.3 [121.1-129.6],125.3,121.1,129.6,
