,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
103,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,MDV,No,,,,
104,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MLI,No,,,,
105,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,MLT,No,,,,
106,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,MHL,No,,,,
107,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MRT,No,,,,
108,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MUS,No,,,,
109,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,MEX,Don't know,,,,
110,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,FSM,Don't know,,,,
111,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,MCO,No,,,,
112,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,MNG,No,,,,
113,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,MNE,No,,,,
114,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,MAR,No,,,,
115,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,MOZ,Yes,,,,
116,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,MMR,Yes,,,,
117,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,NAM,No,,,,
118,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,NRU,Yes,,,,
119,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,NPL,Yes,,,,
120,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,NLD,No,,,,
121,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,NZL,No,,,,
122,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,NIC,No,,,,
123,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,NER,No,,,,
124,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,NGA,No,,,,
125,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,NIU,Yes,,,,
126,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,NOR,No,,,,
127,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,OMN,No,,,,
128,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,PAK,No,,,,
129,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,PLW,Yes,,,,
130,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,PAN,Yes,,,,
131,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,PNG,Yes,,,,
132,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,PRY,No,,,,
133,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,PER,No,,,,
134,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,PHL,Don't know,,,,
135,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,POL,No,,,,
136,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,PRT,No,,,,
137,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,QAT,Don't know,,,,
138,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,KOR,No,,,,
139,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,MDA,No,,,,
140,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,ROU,No,,,,
141,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,RUS,Don't know,,,,
142,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,RWA,Yes,,,,
143,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,KNA,No,,,,
144,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,LCA,No,,,,
145,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,VCT,Yes,,,,
146,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,WSM,Yes,,,,
147,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,SMR,Don't know,,,,
148,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,STP,No,,,,
149,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,SAU,No,,,,
150,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,SEN,No,,,,
151,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,SRB,No,,,,
152,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,SYC,No,,,,
153,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,SLE,Don't know,,,,
154,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,SGP,Yes,,,,
155,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,SVK,No response,,,,
156,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,SVN,Don't know,,,,
157,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,SLB,Yes,,,,
158,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,SOM,No,,,,
159,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,ZAF,No,,,,
160,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,SSD,No,,,,
161,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,ESP,No,,,,
162,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,LKA,No,,,,
163,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,SDN,No,,,,
164,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,SUR,No,,,,
165,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,SWZ,No,,,,
166,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,SWE,Yes,,,,
167,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,CHE,Yes,,,,
168,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,SYR,No,,,,
169,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,TJK,No,,,,
170,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,THA,Yes,,,,
171,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,MKD,Don't know,,,,
172,NCD_CCS_rheumreg,PUBLISHED,2017,SEAR,TLS,Yes,,,,
173,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,TGO,No,,,,
174,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,TON,Yes,,,,
175,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,TTO,No,,,,
176,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,TUN,No,,,,
177,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,TUR,Yes,,,,
178,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,TKM,Yes,,,,
179,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,TUV,Yes,,,,
180,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,UGA,No,,,,
181,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,UKR,No,,,,
182,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,ARE,No,,,,
183,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,GBR,Don't know,,,,
184,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,TZA,No,,,,
185,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,USA,No,,,,
186,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,URY,No,,,,
187,NCD_CCS_rheumreg,PUBLISHED,2017,EUR,UZB,Yes,,,,
188,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,VUT,Yes,,,,
189,NCD_CCS_rheumreg,PUBLISHED,2017,AMR,VEN,No,,,,
190,NCD_CCS_rheumreg,PUBLISHED,2017,WPR,VNM,Don't know,,,,
191,NCD_CCS_rheumreg,PUBLISHED,2017,EMR,YEM,No,,,,
192,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,ZMB,No,,,,
193,NCD_CCS_rheumreg,PUBLISHED,2017,AFR,ZWE,Yes,,,,
194,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,AFG,No,,,,
195,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,AGO,Yes,,,,
196,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ALB,No,,,,
197,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,AND,No,,,,
198,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,ARE,No,,,,
199,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,ARG,No,,,,
200,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ARM,No,,,,
201,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,ATG,No,,,,
202,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,AUS,Yes,,,,
203,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,AUT,Don't know,,,,
204,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,AZE,No,,,,
205,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,BDI,No,,,,
206,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,BEL,No,,,,
207,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,BEN,No,,,,
208,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,BFA,No,,,,
209,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,BGD,No,,,,
210,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,BGR,Don't know,,,,
