,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
3589,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,,MDADHS200502,74.0,74.01167,,,
3590,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,,MDADHS200504,74.3,74.27076,,,
3591,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,,URB,,,74.7,74.65594,,,
3592,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,WQ5,,76.7,76.67883,,,
3593,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,WQ3,,77.1,77.06364,,,
3594,cci,EQ_DHS,PUBLISHED,2005,EUR,MDA,NHLM,,,,No data,,,,Not calculated.
3595,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,PRLM,,,,63.4,63.43023,,,
3596,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,URB,,,77.3,77.30781999999999,,,
3597,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,MDAMICS201204,77.6,77.55749,,,
3598,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,WQ5,,77.9,77.8542,,,
3599,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,MDAMICS201202,79.1,79.09009,,,
3600,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,WQ1,,79.2,79.18717,,,
3601,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,WQ3,,79.5,79.46933,,,
3602,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,SHLM,,,,79.9,79.94998000000001,,,
3603,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,MDAMICS201201,80.2,80.21754,,,
3604,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,WQ2,,81.3,81.29865,,,
3605,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,RUR,,,81.6,81.61701,,,
3606,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,MDAMICS201203,82.0,82.04073000000001,,,
3607,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,WQ4,,82.4,82.42165,,,
3608,cci,EQ_MICS,PUBLISHED,2012,EUR,MDA,NHLM,,,,No data,,,,Not calculated.
3609,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,NHLM,,,,21.0,20.961370000000002,,,
3610,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,WQ1,,24.5,24.454639999999998,,,
3611,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199705,27.1,27.094009999999997,,,
3612,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,WQ2,,28.5,28.52285,,,
3613,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199702,28.9,28.927229999999998,,,
3614,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199704,30.0,29.9511,,,
3615,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,WQ3,,31.8,31.81685,,,
3616,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199706,32.7,32.673559999999995,,,
3617,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,RUR,,,32.8,32.8251,,,
3618,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,PRLM,,,,35.4,35.41098,,,
3619,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199703,38.3,38.29974,,,
3620,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,WQ4,,44.8,44.8319,,,
3621,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,MDGDHS199701,48.5,48.51236,,,
3622,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,URB,,,50.2,50.199020000000004,,,
3623,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,SHLM,,,,54.3,54.27251999999999,,,
3624,cci,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,WQ5,,62.4,62.38765,,,
3625,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,NHLM,,,,25.5,25.51754,,,
3626,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,WQ1,,29.8,29.77495,,,
3627,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200306,34.7,34.72136,,,
3628,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200305,35.2,35.23079,,,
3629,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200304,35.6,35.55066,,,
3630,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,WQ2,,36.0,35.96092,,,
3631,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200303,39.2,39.16921,,,
3632,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,RUR,,,40.1,40.08514,,,
3633,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,WQ3,,40.2,40.23043,,,
3634,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,PRLM,,,,43.1,43.06621,,,
3635,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200302,45.4,45.443740000000005,,,
3636,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,MDGDHS200301,53.5,53.5089,,,
3637,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,WQ4,,54.7,54.73214,,,
3638,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,URB,,,57.8,57.755990000000004,,,
3639,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,SHLM,,,,63.6,63.607169999999996,,,
3640,cci,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,WQ5,,64.3,64.25444,,,
3641,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200818,27.6,27.57462,,,
3642,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200809,36.2,36.2394,,,
3643,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,NHLM,,,,36.4,36.40826,,,
3644,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,WQ1,,36.7,36.74664,,,
3645,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200807,37.5,37.45627,,,
3646,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200816,38.0,37.99107,,,
3647,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200822,42.7,42.748490000000004,,,
3648,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200819,43.1,43.08511,,,
3649,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,WQ2,,43.2,43.22668,,,
3650,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200817,43.4,43.4058,,,
3651,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200814,44.5,44.49425,,,
3652,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200802,47.5,47.48283,,,
3653,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,RUR,,,47.7,47.70705,,,
3654,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200806,48.1,48.0623,,,
3655,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200820,48.3,48.27724,,,
3656,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200815,49.7,49.65551,,,
3657,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200808,49.8,49.83109,,,
3658,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200813,50.0,49.97607,,,
3659,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,WQ3,,50.5,50.51011,,,
3660,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,PRLM,,,,50.7,50.68525,,,
3661,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200811,51.0,50.99439,,,
3662,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200821,52.0,52.00405,,,
3663,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200812,53.9,53.86727,,,
3664,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200804,54.6,54.572790000000005,,,
3665,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200805,55.7,55.653659999999995,,,
3666,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200803,56.4,56.439930000000004,,,
3667,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200810,57.1,57.11681,,,
3668,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,WQ4,,58.3,58.3293,,,
3669,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,SHLM,,,,63.3,63.274119999999996,,,
3670,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,URB,,,65.1,65.05268000000001,,,
3671,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,MDGDHS200801,65.7,65.65259,,,
3672,cci,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,WQ5,,68.3,68.33691,,,
3673,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,WQ5,,67.4,67.35436999999999,,,
3674,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,SHLM,,,,70.5,70.50268,,,
3675,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,URB,,,71.8,71.83865,,,
3676,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200901,71.8,71.83865,,,
3677,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,WQ3,,72.5,72.54698,,,
3678,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200902,73.0,72.99521999999999,,,
3679,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200903,73.5,73.49218,,,
3680,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,PRLM,,,,75.1,75.12604,,,
3681,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200904,75.1,75.13884,,,
3682,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,RUR,,,75.3,75.28096,,,
3683,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,WQ4,,75.4,75.37621999999999,,,
3684,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,WQ1,,75.8,75.77228000000001,,,
3685,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,WQ2,,76.2,76.16828000000001,,,
3686,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200906,76.5,76.48277,,,
3687,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,,,,MDVDHS200905,77.8,77.76845,,,
3688,cci,EQ_DHS,PUBLISHED,2009,SEAR,MDV,NHLM,,,,79.8,79.78296,,,
3689,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,NHLM,,,,65.2,65.22691999999999,,,
3690,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,MEXMICS201505,78.1,78.08771999999999,,,
3691,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,WQ3,,78.6,78.61046,,,
3692,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,WQ2,,78.8,78.84642,,,
3693,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,WQ1,,79.4,79.35243,,,
3694,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,MEXMICS201504,79.9,79.89301,,,
3695,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,RUR,,,80.9,80.90066,,,
3696,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,URB,,,81.4,81.3993,,,
3697,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,SHLM,,,,81.5,81.54356,,,
3698,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,MEXMICS201503,81.5,81.50598000000001,,,
3699,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,PRLM,,,,82.2,82.24314,,,
3700,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,MEXMICS201501,84.4,84.43482,,,
3701,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,MEXMICS201502,84.6,84.60088,,,
3702,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,WQ4,,85.4,85.44236,,,
3703,cci,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,WQ5,,86.7,86.67466999999999,,,
3704,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,WQ1,,No data,,,,Not calculated.
3705,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,WQ2,,No data,,,,Not calculated.
3706,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,WQ3,,No data,,,,Not calculated.
3707,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,WQ4,,No data,,,,Not calculated.
3708,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,WQ5,,No data,,,,Not calculated.
3709,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,NHLM,,,,No data,,,,Not calculated.
3710,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,PRLM,,,,No data,,,,Not calculated.
3711,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,SHLM,,,,No data,,,,Not calculated.
3712,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,RUR,,,No data,,,,Not calculated.
3713,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,URB,,,No data,,,,Not calculated.
3714,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200501,No data,,,,Not calculated.
3715,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200502,No data,,,,Not calculated.
3716,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200503,No data,,,,Not calculated.
3717,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200504,No data,,,,Not calculated.
3718,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200505,No data,,,,Not calculated.
3719,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200506,No data,,,,Not calculated.
3720,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200507,No data,,,,Not calculated.
3721,cci,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,MKDMICS200508,No data,,,,Not calculated.
3722,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,NHLM,,,,59.6,59.64731,,,
3723,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,WQ2,,64.5,64.48418000000001,,,
3724,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201105,69.2,69.19013000000001,,,
3725,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,WQ5,,69.5,69.4702,,,
3726,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201101,70.0,69.96938,,,
3727,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,WQ1,,70.5,70.49865,,,
3728,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,RUR,,,70.5,70.47463,,,
3729,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201102,70.6,70.55971,,,
3730,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,PRLM,,,,70.8,70.78803,,,
3731,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201108,73.1,73.11565,,,
3732,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201106,73.6,73.58683,,,
3733,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,SHLM,,,,73.7,73.74018000000001,,,
3734,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,URB,,,74.5,74.5462,,,
3735,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,WQ3,,74.8,74.77544,,,
3736,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201103,75.4,75.4343,,,
3737,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201104,77.0,77.00243,,,
3738,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,WQ4,,77.5,77.51526,,,
3739,cci,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,MKDMICS201107,No data,,,,Not calculated.
3740,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,WQ1,,13.7,13.683860000000001,,,
3741,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199501,18.1,18.118,,,
3742,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199505,20.2,20.16992,,,
3743,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,WQ2,,20.3,20.3431,,,
3744,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,RUR,,,21.3,21.28422,,,
3745,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,WQ3,,24.5,24.475089999999998,,,
3746,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,NHLM,,,,24.8,24.78538,,,
3747,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199504,27.7,27.72503,,,
3748,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199502,28.0,27.963520000000003,,,
3749,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199503,28.1,28.14207,,,
3750,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199506,28.4,28.369790000000002,,,
3751,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,WQ4,,32.6,32.592290000000006,,,
3752,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199507,35.2,35.19959,,,
3753,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,PRLM,,,,42.7,42.666709999999995,,,
3754,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,URB,,,49.9,49.89535,,,
3755,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,WQ5,,54.9,54.922869999999996,,,
3756,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,MLIDHS199508,59.3,59.34891999999999,,,
3757,cci,EQ_DHS,PUBLISHED,1995,AFR,MLI,SHLM,,,,65.6,65.6071,,,
3758,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200105,16.1,16.08709,,,
3759,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,WQ1,,18.5,18.53799,,,
3760,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,WQ2,,19.6,19.58292,,,
3761,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200106,19.6,19.581879999999998,,,
3762,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,WQ3,,20.3,20.256610000000002,,,
3763,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,RUR,,,21.3,21.33256,,,
3764,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200101,22.7,22.7313,,,
3765,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200104,23.3,23.26837,,,
3766,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,NHLM,,,,25.4,25.39528,,,
3767,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200102,28.6,28.6068,,,
3768,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200107,28.8,28.848770000000002,,,
3769,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200103,30.2,30.18579,,,
3770,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200108,32.4,32.41769,,,
3771,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,WQ4,,32.8,32.82743,,,
3772,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,PRLM,,,,41.2,41.19168,,,
3773,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,URB,,,53.4,53.447869999999995,,,
3774,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,WQ5,,57.5,57.50316,,,
3775,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,MLIDHS200109,60.1,60.120090000000005,,,
3776,cci,EQ_DHS,PUBLISHED,2001,AFR,MLI,SHLM,,,,62.4,62.437259999999995,,,
3777,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200608,23.0,22.95231,,,
3778,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200606,29.4,29.358729999999998,,,
3779,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,WQ1,,30.9,30.921879999999998,,,
3780,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200605,31.8,31.830340000000003,,,
3781,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,WQ2,,32.8,32.82448,,,
3782,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,RUR,,,33.6,33.592459999999996,,,
3783,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200601,33.7,33.7311,,,
3784,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200607,33.8,33.80064,,,
3785,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,WQ3,,34.1,34.112629999999996,,,
3786,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,NHLM,,,,36.0,36.03949,,,
3787,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200603,38.5,38.511590000000005,,,
3788,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200602,39.3,39.32905,,,
3789,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200604,39.9,39.8557,,,
3790,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,WQ4,,40.8,40.832809999999995,,,
3791,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,PRLM,,,,50.2,50.17865,,,
3792,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,URB,,,53.4,53.386340000000004,,,
3793,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,WQ5,,58.3,58.29793000000001,,,
3794,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,MLIDHS200609,59.0,58.99205,,,
3795,cci,EQ_DHS,PUBLISHED,2006,AFR,MLI,SHLM,,,,62.5,62.52628000000001,,,
3796,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200908,20.8,20.84773,,,
3797,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200906,25.1,25.088079999999998,,,
3798,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,WQ1,,26.5,26.492440000000002,,,
3799,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,WQ2,,32.6,32.61922,,,
3800,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200905,33.5,33.49245,,,
3801,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,RUR,,,34.3,34.30992,,,
3802,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,WQ3,,34.6,34.61783,,,
3803,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,NHLM,,,,35.9,35.85439,,,
3804,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200901,36.5,36.49869,,,
3805,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200907,36.8,36.78512,,,
3806,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200903,37.4,37.4126,,,
3807,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200902,38.4,38.38075,,,
3808,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200904,38.9,38.93095,,,
3809,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,WQ4,,47.0,46.95883,,,
3810,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,PRLM,,,,47.8,47.80621,,,
3811,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,URB,,,55.9,55.86006999999999,,,
3812,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,MLIMICS200909,60.0,60.0383,,,
3813,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,WQ5,,60.6,60.58356,,,
3814,cci,EQ_MICS,PUBLISHED,2009,AFR,MLI,SHLM,,,,61.5,61.51636,,,
3815,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201205,25.9,25.89786,,,
3816,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,WQ1,,30.1,30.073859999999996,,,
3817,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,WQ2,,37.4,37.410059999999994,,,
3818,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,WQ3,,39.1,39.0527,,,
3819,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,RUR,,,40.5,40.48277,,,
3820,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,NHLM,,,,41.8,41.76307,,,
3821,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201204,42.8,42.80705,,,
3822,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201201,43.7,43.66864,,,
3823,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201203,47.1,47.064170000000004,,,
3824,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201202,47.2,47.22364,,,
3825,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,PRLM,,,,50.5,50.46502,,,
3826,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,WQ4,,54.3,54.286719999999995,,,
3827,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,URB,,,62.4,62.36144,,,
3828,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,MLIDHS201206,62.9,62.91426,,,
3829,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,WQ5,,64.3,64.30698000000001,,,
3830,cci,EQ_DHS,PUBLISHED,2012,AFR,MLI,SHLM,,,,69.5,69.45251999999999,,,
3831,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,MLIMICS201507,19.7,19.65736,,,
3832,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,WQ1,,22.9,22.88995,,,
3833,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,MLIMICS201506,24.5,24.47261,,,
3834,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,MLIMICS201505,32.6,32.600840000000005,,,
3835,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,WQ2,,33.0,33.00385,,,
3836,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,NHLM,,,,35.4,35.44096,,,
3837,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,RUR,,,35.6,35.60008,,,
3838,cci,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,WQ3,,36.7,36.73986,,,
