,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
773,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,ISR,7.1,7.07255,,,
774,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,ISR,7.1,7.14317,,,
775,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EUR,WB_HI,ISR,7.1,7.08652,,,
776,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,ITA,8.8,8.83464,,,
777,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,ITA,9.0,8.95606,,,
778,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,ITA,9.0,8.95227,,,
779,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,ITA,9.0,9.011439999999999,,,
780,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_UMI,JAM,4.8,4.78717,,,
781,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,JAM,5.0,5.00621,,,
782,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_UMI,JAM,4.9,4.93164,,,
783,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,JAM,5.0,4.99466,,,
784,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_UMI,JAM,5.2,5.23896,,,
785,GHED_CHEGDP_SHA2011,PUBLISHED,2008,WPR,WB_HI,JPN,8.2,8.19951,,,
786,GHED_CHEGDP_SHA2011,PUBLISHED,2009,WPR,WB_HI,JPN,9.1,9.0583,,,
787,GHED_CHEGDP_SHA2011,PUBLISHED,2010,WPR,WB_HI,JPN,9.2,9.15677,,,
788,GHED_CHEGDP_SHA2011,PUBLISHED,2011,WPR,WB_HI,JPN,10.6,10.616719999999999,,,
789,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EMR,WB_UMI,JOR,8.3,8.30105,,,
790,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EMR,WB_UMI,JOR,8.8,8.75393,,,
791,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EMR,WB_UMI,JOR,9.5,9.502130000000001,,,
792,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EMR,WB_UMI,JOR,8.4,8.3893,,,
793,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_UMI,KAZ,3.4,3.39825,,,
794,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_UMI,KAZ,2.7,2.70315,,,
795,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EUR,WB_UMI,KAZ,3.0,3.04953,,,
796,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EUR,WB_UMI,KAZ,3.5,3.49914,,,
797,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,KEN,5.3,5.34495,,,
798,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_LMI,KEN,5.3,5.31436,,,
799,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_LMI,KEN,5.9,5.87345,,,
800,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,KEN,6.0,5.99707,,,
801,GHED_CHEGDP_SHA2011,PUBLISHED,2003,WPR,WB_LMI,KIR,10.7,10.66935,,,
802,GHED_CHEGDP_SHA2011,PUBLISHED,2004,WPR,WB_LMI,KIR,12.4,12.42029,,,
803,GHED_CHEGDP_SHA2011,PUBLISHED,2005,WPR,WB_LMI,KIR,11.5,11.50769,,,
804,GHED_CHEGDP_SHA2011,PUBLISHED,2006,WPR,WB_LMI,KIR,11.6,11.57651,,,
805,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EMR,WB_HI,KWT,3.6,3.57235,,,
806,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EMR,WB_HI,KWT,3.2,3.23327,,,
807,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EMR,WB_HI,KWT,2.8,2.75732,,,
808,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EMR,WB_HI,KWT,2.4,2.3776200000000003,,,
809,GHED_CHEGDP_SHA2011,PUBLISHED,2000,EUR,WB_LMI,KGZ,4.4,4.41415,,,
810,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EUR,WB_LMI,KGZ,4.3,4.27703,,,
811,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_LMI,KGZ,4.6,4.5922,,,
812,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_LMI,KGZ,5.8,5.8238199999999996,,,
813,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_LMI,KGZ,6.2,6.2028099999999995,,,
814,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EUR,WB_LMI,KGZ,6.2,6.18586,,,
815,GHED_CHEGDP_SHA2011,PUBLISHED,2000,WPR,WB_LMI,LAO,4.3,4.27514,,,
816,GHED_CHEGDP_SHA2011,PUBLISHED,2001,WPR,WB_LMI,LAO,4.3,4.2903199999999995,,,
817,GHED_CHEGDP_SHA2011,PUBLISHED,2002,WPR,WB_LMI,LAO,3.7,3.69751,,,
818,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EMR,WB_LI,AFG,9.9,9.94829,,,
819,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EMR,WB_LI,AFG,9.9,9.90467,,,
820,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EMR,WB_LI,AFG,9.5,9.52887,,,
821,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EMR,WB_LI,AFG,11.0,10.96198,,,
822,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_UMI,DZA,3.2,3.23516,,,
823,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_UMI,DZA,3.8,3.82142,,,
824,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_UMI,DZA,6.0,6.00051,,,
825,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_UMI,DZA,6.5,6.54721,,,
826,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,AND,8.5,8.464,,,
827,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_HI,AND,8.6,8.56598,,,
828,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,AND,10.0,10.04694,,,
829,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,AND,10.3,10.276480000000001,,,
830,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,AGO,4.5,4.4835199999999995,,,
831,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AFR,WB_LMI,AGO,3.5,3.54797,,,
832,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,AGO,2.7,2.6951,,,
833,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,AGO,2.4,2.39575,,,
834,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_HI,ATG,5.3,5.2803,,,
835,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_HI,ATG,5.8,5.81217,,,
836,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_HI,ATG,4.4,4.3931,,,
837,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_HI,ATG,5.2,5.1871,,,
838,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_HI,ATG,4.5,4.533530000000001,,,
839,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_HI,ARG,8.6,8.62097,,,
840,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_HI,ARG,7.7,7.6721699999999995,,,
841,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_HI,ARG,8.6,8.613660000000001,,,
842,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_HI,ARG,8.8,8.7885,,,
843,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_HI,ARG,9.1,9.124310000000001,,,
844,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_UMI,ARM,5.9,5.85007,,,
845,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EUR,WB_UMI,ARM,6.6,6.639760000000001,,,
846,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EUR,WB_UMI,ARM,10.1,10.11763,,,
847,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EUR,WB_UMI,ARM,10.4,10.3627,,,
848,GHED_CHEGDP_SHA2011,PUBLISHED,2004,WPR,WB_HI,AUS,8.1,8.109589999999999,,,
849,GHED_CHEGDP_SHA2011,PUBLISHED,2006,WPR,WB_HI,AUS,8.0,7.989380000000001,,,
850,GHED_CHEGDP_SHA2011,PUBLISHED,2013,WPR,WB_HI,AUS,8.8,8.758560000000001,,,
851,GHED_CHEGDP_SHA2011,PUBLISHED,2015,WPR,WB_HI,AUS,9.3,9.314739999999999,,,
852,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_HI,AUT,9.7,9.7094,,,
853,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_HI,AUT,9.5,9.531130000000001,,,
854,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_HI,AUT,10.0,10.02613,,,
855,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_HI,AUT,10.3,10.28575,,,
856,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_UMI,AZE,3.7,3.68486,,,
857,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_UMI,AZE,7.2,7.194780000000001,,,
858,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_UMI,AZE,4.5,4.50815,,,
859,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_UMI,AZE,5.1,5.05414,,,
860,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_HI,BHS,4.0,4.033869999999999,,,
861,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_HI,BHS,4.2,4.15147,,,
862,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_HI,BHS,4.7,4.66124,,,
863,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AMR,WB_HI,BHS,5.9,5.93661,,,
864,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_HI,BHS,6.0,6.04884,,,
865,GHED_CHEGDP_SHA2011,PUBLISHED,2000,EMR,WB_HI,BHR,3.6,3.5613300000000003,,,
866,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EMR,WB_HI,BHR,3.9,3.8548699999999996,,,
867,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EMR,WB_HI,BHR,3.3,3.3037300000000003,,,
868,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EMR,WB_HI,BHR,4.1,4.05685,,,
869,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EMR,WB_HI,BHR,3.6,3.57691,,,
870,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EMR,WB_HI,BHR,4.9,4.858230000000001,,,
871,GHED_CHEGDP_SHA2011,PUBLISHED,2000,SEAR,WB_LMI,BGD,2.0,2.00195,,,
872,GHED_CHEGDP_SHA2011,PUBLISHED,2007,SEAR,WB_LMI,BGD,2.4,2.38769,,,
873,GHED_CHEGDP_SHA2011,PUBLISHED,2009,SEAR,WB_LMI,BGD,2.4,2.40338,,,
874,GHED_CHEGDP_SHA2011,PUBLISHED,2014,SEAR,WB_LMI,BGD,2.5,2.49601,,,
875,GHED_CHEGDP_SHA2011,PUBLISHED,2016,SEAR,WB_LMI,BGD,2.3,2.3117799999999997,,,
876,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_HI,BRB,5.3,5.331869999999999,,,
877,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_HI,BRB,6.8,6.76892,,,
878,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AMR,WB_HI,BRB,6.1,6.05583,,,
879,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AMR,WB_HI,BRB,7.1,7.10653,,,
880,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_HI,BRB,6.9,6.852,,,
881,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_UMI,BLR,6.3,6.27654,,,
882,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_UMI,BLR,5.9,5.88534,,,
883,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_UMI,BLR,5.2,5.24533,,,
884,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_UMI,BLR,5.4,5.38793,,,
885,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,BEL,9.1,9.10597,,,
886,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_HI,BEL,9.0,9.00698,,,
887,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,BEL,10.3,10.26578,,,
888,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,BEL,10.4,10.4145,,,
889,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_UMI,BLZ,4.7,4.70097,,,
890,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,BLZ,4.8,4.76018,,,
891,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_UMI,BLZ,5.8,5.76443,,,
892,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,BLZ,5.4,5.37181,,,
893,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LI,BEN,4.4,4.4253800000000005,,,
894,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AFR,WB_LI,BEN,4.1,4.14783,,,
895,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LI,BEN,3.7,3.68345,,,
896,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LI,BEN,4.1,4.08981,,,
897,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LI,BEN,3.7,3.71858,,,
898,GHED_CHEGDP_SHA2011,PUBLISHED,2001,SEAR,WB_LMI,BTN,4.9,4.850569999999999,,,
899,GHED_CHEGDP_SHA2011,PUBLISHED,2008,SEAR,WB_LMI,BTN,3.3,3.3008300000000004,,,
900,GHED_CHEGDP_SHA2011,PUBLISHED,2010,SEAR,WB_LMI,BTN,3.5,3.47358,,,
901,GHED_CHEGDP_SHA2011,PUBLISHED,2015,SEAR,WB_LMI,BTN,3.7,3.6580800000000004,,,
902,GHED_CHEGDP_SHA2011,PUBLISHED,2017,SEAR,WB_LMI,BTN,3.2,3.18696,,,
903,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AMR,WB_LMI,BOL,4.8,4.82158,,,
904,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_LMI,BOL,4.8,4.75283,,,
905,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_LMI,BOL,6.6,6.6170100000000005,,,
906,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_LMI,BOL,6.4,6.44316,,,
907,GHED_CHEGDP_SHA2011,PUBLISHED,2004,EUR,WB_UMI,BIH,9.1,9.0627,,,
908,GHED_CHEGDP_SHA2011,PUBLISHED,2006,EUR,WB_UMI,BIH,9.2,9.172189999999999,,,
909,GHED_CHEGDP_SHA2011,PUBLISHED,2013,EUR,WB_UMI,BIH,9.5,9.4869,,,
910,GHED_CHEGDP_SHA2011,PUBLISHED,2015,EUR,WB_UMI,BIH,9.3,9.33954,,,
911,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AFR,WB_UMI,BWA,5.8,5.7953,,,
912,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_UMI,BWA,4.8,4.77372,,,
913,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_UMI,BWA,5.8,5.7769,,,
914,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AFR,WB_UMI,BWA,6.2,6.2243900000000005,,,
915,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_UMI,BRA,8.7,8.70434,,,
916,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_UMI,BRA,8.1,8.13535,,,
917,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_UMI,BRA,7.8,7.7883,,,
918,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_UMI,BRA,8.0,7.97709,,,
919,GHED_CHEGDP_SHA2011,PUBLISHED,2000,WPR,WB_HI,BRN,2.5,2.54325,,,
920,GHED_CHEGDP_SHA2011,PUBLISHED,2002,WPR,WB_HI,BRN,2.5,2.5299,,,
921,GHED_CHEGDP_SHA2011,PUBLISHED,2009,WPR,WB_HI,BRN,2.4,2.3930700000000003,,,
922,GHED_CHEGDP_SHA2011,PUBLISHED,2011,WPR,WB_HI,BRN,1.9,1.8641,,,
923,GHED_CHEGDP_SHA2011,PUBLISHED,2000,EUR,WB_UMI,BGR,5.9,5.87085,,,
924,GHED_CHEGDP_SHA2011,PUBLISHED,2002,EUR,WB_UMI,BGR,7.1,7.1359699999999995,,,
925,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_UMI,BGR,6.2,6.15948,,,
926,GHED_CHEGDP_SHA2011,PUBLISHED,2009,EUR,WB_UMI,BGR,6.6,6.61345,,,
927,GHED_CHEGDP_SHA2011,PUBLISHED,2011,EUR,WB_UMI,BGR,7.1,7.134810000000001,,,
928,GHED_CHEGDP_SHA2011,PUBLISHED,2016,EUR,WB_UMI,BGR,8.2,8.23011,,,
929,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,BFA,3.3,3.3175199999999996,,,
930,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LI,BFA,5.9,5.886369999999999,,,
931,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,BFA,5.7,5.715269999999999,,,
932,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_LI,BFA,5.6,5.6249199999999995,,,
933,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,BFA,7.0,7.01312,,,
934,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,BDI,6.2,6.17697,,,
935,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_LI,BDI,8.4,8.42371,,,
936,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LI,BDI,10.6,10.58082,,,
937,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_LI,BDI,6.9,6.88928,,,
938,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LI,BDI,7.5,7.49216,,,
939,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AFR,WB_LMI,CPV,4.3,4.27364,,,
940,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,CPV,4.2,4.189,,,
941,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,CPV,5.1,5.13365,,,
942,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AFR,WB_LMI,CPV,5.3,5.32722,,,
943,GHED_CHEGDP_SHA2011,PUBLISHED,2003,WPR,WB_LMI,KHM,6.9,6.949039999999999,,,
944,GHED_CHEGDP_SHA2011,PUBLISHED,2005,WPR,WB_LMI,KHM,6.9,6.85279,,,
945,GHED_CHEGDP_SHA2011,PUBLISHED,2012,WPR,WB_LMI,KHM,7.3,7.26115,,,
946,GHED_CHEGDP_SHA2011,PUBLISHED,2014,WPR,WB_LMI,KHM,6.7,6.70158,,,
947,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,CMR,4.2,4.18255,,,
948,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AFR,WB_LMI,CMR,4.4,4.41483,,,
949,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,CMR,4.5,4.50392,,,
950,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,CMR,4.5,4.54202,,,
951,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AMR,WB_HI,CAN,8.7,8.6553,,,
952,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_HI,CAN,9.0,9.04279,,,
953,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AMR,WB_HI,CAN,9.6,9.60394,,,
954,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AMR,WB_HI,CAN,10.7,10.68207,,,
955,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AMR,WB_HI,CAN,10.6,10.57277,,,
956,GHED_CHEGDP_SHA2011,PUBLISHED,2001,AFR,WB_LI,CAF,3.9,3.91125,,,
957,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LI,CAF,4.0,4.022069999999999,,,
958,GHED_CHEGDP_SHA2011,PUBLISHED,2010,AFR,WB_LI,CAF,3.7,3.74203,,,
959,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_LI,CAF,6.3,6.3089900000000005,,,
960,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LI,CAF,5.8,5.82178,,,
961,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AFR,WB_LI,TCD,4.9,4.86643,,,
962,GHED_CHEGDP_SHA2011,PUBLISHED,2008,AFR,WB_LI,TCD,4.1,4.05955,,,
963,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AFR,WB_LI,TCD,4.5,4.52395,,,
964,GHED_CHEGDP_SHA2011,PUBLISHED,2017,AFR,WB_LI,TCD,4.5,4.4873,,,
965,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_HI,CHL,6.9,6.90115,,,
966,GHED_CHEGDP_SHA2011,PUBLISHED,2006,AMR,WB_HI,CHL,6.0,6.03517,,,
967,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_HI,CHL,7.4,7.444780000000001,,,
968,GHED_CHEGDP_SHA2011,PUBLISHED,2015,AMR,WB_HI,CHL,8.3,8.30269,,,
969,GHED_CHEGDP_SHA2011,PUBLISHED,2004,WPR,WB_UMI,CHN,4.3,4.2569,,,
970,GHED_CHEGDP_SHA2011,PUBLISHED,2006,WPR,WB_UMI,CHN,3.9,3.91871,,,
971,GHED_CHEGDP_SHA2011,PUBLISHED,2011,WPR,WB_UMI,CHN,4.3,4.3255099999999995,,,
972,GHED_CHEGDP_SHA2011,PUBLISHED,2013,WPR,WB_UMI,CHN,4.7,4.71002,,,
973,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AMR,WB_UMI,COL,5.8,5.75026,,,
974,GHED_CHEGDP_SHA2011,PUBLISHED,2004,AMR,WB_UMI,COL,5.8,5.81643,,,
975,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AMR,WB_UMI,COL,6.8,6.7907,,,
976,GHED_CHEGDP_SHA2011,PUBLISHED,2013,AMR,WB_UMI,COL,7.3,7.2627,,,
977,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LI,COM,12.2,12.24033,,,
978,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LI,COM,11.0,10.95779,,,
979,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LI,COM,8.6,8.5668,,,
980,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_LI,COM,9.1,9.09871,,,
981,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AFR,WB_LMI,COG,1.7,1.69392,,,
982,GHED_CHEGDP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,COG,1.9,1.87627,,,
983,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,COG,2.2,2.24364,,,
984,GHED_CHEGDP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,COG,2.2,2.2214400000000003,,,
985,GHED_CHEGDP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,COG,1.9,1.8515400000000002,,,
986,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,COG,3.5,3.48695,,,
987,GHED_CHEGDP_SHA2011,PUBLISHED,2000,WPR,WB_UMI,COK,3.2,3.21828,,,
988,GHED_CHEGDP_SHA2011,PUBLISHED,2007,WPR,WB_UMI,COK,3.7,3.6732400000000003,,,
989,GHED_CHEGDP_SHA2011,PUBLISHED,2009,WPR,WB_UMI,COK,3.5,3.5139400000000003,,,
990,GHED_CHEGDP_SHA2011,PUBLISHED,2014,WPR,WB_UMI,COK,3.3,3.308,,,
991,GHED_CHEGDP_SHA2011,PUBLISHED,2016,WPR,WB_UMI,COK,3.5,3.4746699999999997,,,
992,GHED_CHEGDP_SHA2011,PUBLISHED,2000,AMR,WB_UMI,CRI,6.6,6.593139999999999,,,
993,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_UMI,CRI,6.7,6.6951600000000004,,,
994,GHED_CHEGDP_SHA2011,PUBLISHED,2007,AMR,WB_UMI,CRI,7.0,7.033239999999999,,,
995,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AMR,WB_UMI,CRI,7.9,7.88175,,,
996,GHED_CHEGDP_SHA2011,PUBLISHED,2016,AMR,WB_UMI,CRI,7.5,7.5334699999999994,,,
997,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,HRV,6.4,6.360469999999999,,,
998,GHED_CHEGDP_SHA2011,PUBLISHED,2005,EUR,WB_HI,HRV,6.9,6.9124,,,
999,GHED_CHEGDP_SHA2011,PUBLISHED,2007,EUR,WB_HI,HRV,7.5,7.47049,,,
1000,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,HRV,7.8,7.78826,,,
1001,GHED_CHEGDP_SHA2011,PUBLISHED,2014,EUR,WB_HI,HRV,6.7,6.695130000000001,,,
1002,GHED_CHEGDP_SHA2011,PUBLISHED,2003,AMR,WB_UMI,CUB,7.1,7.10295,,,
1003,GHED_CHEGDP_SHA2011,PUBLISHED,2005,AMR,WB_UMI,CUB,8.8,8.75525,,,
1004,GHED_CHEGDP_SHA2011,PUBLISHED,2012,AMR,WB_UMI,CUB,9.3,9.29941,,,
1005,GHED_CHEGDP_SHA2011,PUBLISHED,2014,AMR,WB_UMI,CUB,12.1,12.14123,,,
1006,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EUR,WB_HI,CYP,5.3,5.3394,,,
1007,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,CYP,5.6,5.63569,,,
1008,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EUR,WB_HI,CYP,6.3,6.27935,,,
1009,GHED_CHEGDP_SHA2011,PUBLISHED,2012,EUR,WB_HI,CYP,6.7,6.68915,,,
1010,GHED_CHEGDP_SHA2011,PUBLISHED,2001,EUR,WB_HI,CZE,5.9,5.88765,,,
1011,GHED_CHEGDP_SHA2011,PUBLISHED,2003,EUR,WB_HI,CZE,6.6,6.554469999999999,,,
1012,GHED_CHEGDP_SHA2011,PUBLISHED,2008,EUR,WB_HI,CZE,6.4,6.35973,,,
1013,GHED_CHEGDP_SHA2011,PUBLISHED,2010,EUR,WB_HI,CZE,6.9,6.92806,,,
1014,GHED_CHEGDP_SHA2011,PUBLISHED,2017,EUR,WB_HI,CZE,7.2,7.231339999999999,,,
