,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,RESIDENCEAREATYPE,Display Value,Numeric,Low,High,Comments
420,FINPROTECTION_CATA_TOT_25_POP,FPARM2004,PUBLISHED,2004,EUR,ARM,TOTL,7.5,7.5,,,
421,FINPROTECTION_CATA_TOT_25_POP,FPARM2009,PUBLISHED,2009,EUR,ARM,RUR,2.34,2.34,,,
422,FINPROTECTION_CATA_TOT_25_POP,FPARM2009,PUBLISHED,2009,EUR,ARM,URB,2.42,2.42,,,
423,FINPROTECTION_CATA_TOT_25_POP,FPARM2011,PUBLISHED,2011,EUR,ARM,TOTL,3.32,3.32,,,
424,FINPROTECTION_CATA_TOT_25_POP,FPARM2011,PUBLISHED,2011,EUR,ARM,RUR,2.95,2.95,,,
425,FINPROTECTION_CATA_TOT_25_POP,FPARM2011,PUBLISHED,2011,EUR,ARM,URB,3.53,3.53,,,
426,FINPROTECTION_CATA_TOT_25_POP,FPARM2013,PUBLISHED,2013,EUR,ARM,TOTL,4.87,4.87,,,
427,FINPROTECTION_CATA_TOT_25_POP,FPAUT1999,PUBLISHED,1999,EUR,AUT,TOTL,0.66,0.66,,,
428,FINPROTECTION_CATA_TOT_25_POP,FPAZE2002,PUBLISHED,2002,EUR,AZE,RUR,1.13,1.13,,,
429,FINPROTECTION_CATA_TOT_25_POP,FPAZE2002,PUBLISHED,2002,EUR,AZE,URB,1.25,1.25,,,
430,FINPROTECTION_CATA_TOT_25_POP,FPAZE2004,PUBLISHED,2004,EUR,AZE,TOTL,1.15,1.15,,,
431,FINPROTECTION_CATA_TOT_25_POP,FPAZE2004,PUBLISHED,2004,EUR,AZE,RUR,1.07,1.07,,,
432,FINPROTECTION_CATA_TOT_25_POP,FPAZE2004,PUBLISHED,2004,EUR,AZE,URB,1.21,1.21,,,
433,FINPROTECTION_CATA_TOT_25_POP,FPBDI1986,PUBLISHED,1986,AFR,BDI,TOTL,0.16,0.16,,,
434,FINPROTECTION_CATA_TOT_25_POP,FPBEN2003,PUBLISHED,2003,AFR,BEN,TOTL,0.85,0.85,,,
435,FINPROTECTION_CATA_TOT_25_POP,FPBEN2003,PUBLISHED,2003,AFR,BEN,RUR,0.99,0.99,,,
436,FINPROTECTION_CATA_TOT_25_POP,FPBEN2003,PUBLISHED,2003,AFR,BEN,URB,0.6,0.6,,,
437,FINPROTECTION_CATA_TOT_25_POP,FPBFA1998,PUBLISHED,1998,AFR,BFA,TOTL,3.7,3.7,,,
438,FINPROTECTION_CATA_TOT_25_POP,FPBFA1998,PUBLISHED,1998,AFR,BFA,RUR,3.2,3.2,,,
439,FINPROTECTION_CATA_TOT_25_POP,FPBGD2005,PUBLISHED,2005,SEAR,BGD,URB,3.54,3.54,,,
440,FINPROTECTION_CATA_TOT_25_POP,FPBGD2016,PUBLISHED,2016,SEAR,BGD,TOTL,9.53,9.53,,,
441,FINPROTECTION_CATA_TOT_25_POP,FPBGD2016,PUBLISHED,2016,SEAR,BGD,RUR,10.22,10.22,,,
442,FINPROTECTION_CATA_TOT_25_POP,FPBGD2016,PUBLISHED,2016,SEAR,BGD,URB,7.71,7.71,,,
443,FINPROTECTION_CATA_TOT_25_POP,FPBGR1997,PUBLISHED,1997,EUR,BGR,TOTL,0.09,0.09,,,
444,FINPROTECTION_CATA_TOT_25_POP,FPBGR1997,PUBLISHED,1997,EUR,BGR,RUR,0.0,0.0,,,
445,FINPROTECTION_CATA_TOT_25_POP,FPBIH2004,PUBLISHED,2004,EUR,BIH,TOTL,0.4,0.4,,,
446,FINPROTECTION_CATA_TOT_25_POP,FPBIH2004,PUBLISHED,2004,EUR,BIH,RUR,0.51,0.51,,,
447,FINPROTECTION_CATA_TOT_25_POP,FPBIH2004,PUBLISHED,2004,EUR,BIH,URB,0.22,0.22,,,
448,FINPROTECTION_CATA_TOT_25_POP,FPBIH2011,PUBLISHED,2011,EUR,BIH,TOTL,1.27,1.27,,,
449,FINPROTECTION_CATA_TOT_25_POP,FPBLR2001,PUBLISHED,2001,EUR,BLR,RUR,0.0,0.0,,,
450,FINPROTECTION_CATA_TOT_25_POP,FPBLR2001,PUBLISHED,2001,EUR,BLR,URB,0.08,0.08,,,
451,FINPROTECTION_CATA_TOT_25_POP,FPBLR2003,PUBLISHED,2003,EUR,BLR,TOTL,0.25,0.25,,,
452,FINPROTECTION_CATA_TOT_25_POP,FPBLR2003,PUBLISHED,2003,EUR,BLR,RUR,0.3,0.3,,,
453,FINPROTECTION_CATA_TOT_25_POP,FPBLR2003,PUBLISHED,2003,EUR,BLR,URB,0.23,0.23,,,
454,FINPROTECTION_CATA_TOT_25_POP,FPBLR2005,PUBLISHED,2005,EUR,BLR,TOTL,0.07,0.07,,,
455,FINPROTECTION_CATA_TOT_25_POP,FPBLR2010,PUBLISHED,2010,EUR,BLR,RUR,0.1,0.1,,,
456,FINPROTECTION_CATA_TOT_25_POP,FPBLR2010,PUBLISHED,2010,EUR,BLR,URB,0.03,0.03,,,
457,FINPROTECTION_CATA_TOT_25_POP,FPBLR2012,PUBLISHED,2012,EUR,BLR,TOTL,0.15,0.15,,,
458,FINPROTECTION_CATA_TOT_25_POP,FPBLR2012,PUBLISHED,2012,EUR,BLR,RUR,0.12,0.12,,,
459,FINPROTECTION_CATA_TOT_25_POP,FPBLR2012,PUBLISHED,2012,EUR,BLR,URB,0.16,0.16,,,
460,FINPROTECTION_CATA_TOT_25_POP,FPBLR2014,PUBLISHED,2014,EUR,BLR,TOTL,0.26,0.26,,,
461,FINPROTECTION_CATA_TOT_25_POP,FPBOL2001,PUBLISHED,2001,AMR,BOL,RUR,3.48,3.48,,,
462,FINPROTECTION_CATA_TOT_25_POP,FPBOL2001,PUBLISHED,2001,AMR,BOL,URB,1.88,1.88,,,
463,FINPROTECTION_CATA_TOT_25_POP,FPBOL2008,PUBLISHED,2008,AMR,BOL,TOTL,0.81,0.81,,,
464,FINPROTECTION_CATA_TOT_25_POP,FPBOL2008,PUBLISHED,2008,AMR,BOL,RUR,1.09,1.09,,,
465,FINPROTECTION_CATA_TOT_25_POP,FPBOL2008,PUBLISHED,2008,AMR,BOL,URB,0.67,0.67,,,
466,FINPROTECTION_CATA_TOT_25_POP,FPBOL2012,PUBLISHED,2012,AMR,BOL,TOTL,0.47,0.47,,,
467,FINPROTECTION_CATA_TOT_25_POP,FPBTN2007,PUBLISHED,2007,SEAR,BTN,TOTL,1.22,1.22,,,
468,FINPROTECTION_CATA_TOT_25_POP,FPBTN2007,PUBLISHED,2007,SEAR,BTN,RUR,1.45,1.45,,,
469,FINPROTECTION_CATA_TOT_25_POP,FPBTN2007,PUBLISHED,2007,SEAR,BTN,URB,0.58,0.58,,,
470,FINPROTECTION_CATA_TOT_25_POP,FPBTN2017,PUBLISHED,2017,SEAR,BTN,TOTL,0.41,0.41,,,
471,FINPROTECTION_CATA_TOT_25_POP,FPBTN2017,PUBLISHED,2017,SEAR,BTN,RUR,0.39,0.39,,,
472,FINPROTECTION_CATA_TOT_25_POP,FPBWA2009,PUBLISHED,2009,AFR,BWA,TOTL,0.21,0.21,,,
473,FINPROTECTION_CATA_TOT_25_POP,FPBWA2009,PUBLISHED,2009,AFR,BWA,RUR,0.12,0.12,,,
474,FINPROTECTION_CATA_TOT_25_POP,FPCAN1994,PUBLISHED,1994,AMR,CAN,TOTL,0.28,0.28,,,
475,FINPROTECTION_CATA_TOT_25_POP,FPCHE2000,PUBLISHED,2000,EUR,CHE,TOTL,5.34,5.34,,,
476,FINPROTECTION_CATA_TOT_25_POP,FPCHL2011,PUBLISHED,2011,AMR,CHL,TOTL,2.1,2.1,,,
477,FINPROTECTION_CATA_TOT_25_POP,FPCHN2007,PUBLISHED,2007,WPR,CHN,TOTL,4.76,4.76,,,
478,FINPROTECTION_CATA_TOT_25_POP,FPCHN2007,PUBLISHED,2007,WPR,CHN,RUR,4.92,4.92,,,
479,FINPROTECTION_CATA_TOT_25_POP,FPCHN2007,PUBLISHED,2007,WPR,CHN,URB,4.62,4.62,,,
480,FINPROTECTION_CATA_TOT_25_POP,FPCIV1985,PUBLISHED,1985,AFR,CIV,TOTL,3.46,3.46,,,
481,FINPROTECTION_CATA_TOT_25_POP,FPCIV2002,PUBLISHED,2002,AFR,CIV,TOTL,4.71,4.71,,,
482,FINPROTECTION_CATA_TOT_25_POP,FPCIV2002,PUBLISHED,2002,AFR,CIV,RUR,5.03,5.03,,,
483,FINPROTECTION_CATA_TOT_25_POP,FPCMR2007,PUBLISHED,2007,AFR,CMR,URB,0.13,0.13,,,
484,FINPROTECTION_CATA_TOT_25_POP,FPCOD2004,PUBLISHED,2004,AFR,COD,TOTL,0.37,0.37,,,
485,FINPROTECTION_CATA_TOT_25_POP,FPCOD2004,PUBLISHED,2004,AFR,COD,RUR,0.35,0.35,,,
486,FINPROTECTION_CATA_TOT_25_POP,FPCOD2004,PUBLISHED,2004,AFR,COD,URB,0.42,0.42,,,
487,FINPROTECTION_CATA_TOT_25_POP,FPCOG2005,PUBLISHED,2005,AFR,COG,TOTL,2.09,2.09,,,
488,FINPROTECTION_CATA_TOT_25_POP,FPCOG2005,PUBLISHED,2005,AFR,COG,RUR,1.94,1.94,,,
489,FINPROTECTION_CATA_TOT_25_POP,FPCOL1997,PUBLISHED,1997,AMR,COL,TOTL,6.14,6.14,,,
490,FINPROTECTION_CATA_TOT_25_POP,FPCOL2010,PUBLISHED,2010,AMR,COL,RUR,3.76,3.76,,,
491,FINPROTECTION_CATA_TOT_25_POP,FPCOL2010,PUBLISHED,2010,AMR,COL,URB,2.54,2.54,,,
492,FINPROTECTION_CATA_TOT_25_POP,FPCPV2001,PUBLISHED,2001,AFR,CPV,TOTL,0.49,0.49,,,
493,FINPROTECTION_CATA_TOT_25_POP,FPCPV2001,PUBLISHED,2001,AFR,CPV,RUR,0.67,0.67,,,
494,FINPROTECTION_CATA_TOT_25_POP,FPCYP2010,PUBLISHED,2010,EUR,CYP,RUR,1.32,1.32,,,
495,FINPROTECTION_CATA_TOT_25_POP,FPCYP2010,PUBLISHED,2010,EUR,CYP,URB,1.64,1.64,,,
496,FINPROTECTION_CATA_TOT_25_POP,FPCZE2010,PUBLISHED,2010,EUR,CZE,TOTL,0.05,0.05,,,
497,FINPROTECTION_CATA_TOT_25_POP,FPCZE2010,PUBLISHED,2010,EUR,CZE,RUR,0.04,0.04,,,
498,FINPROTECTION_CATA_TOT_25_POP,FPCZE2010,PUBLISHED,2010,EUR,CZE,URB,0.07,0.07,,,
499,FINPROTECTION_CATA_TOT_25_POP,FPDJI1996,PUBLISHED,1996,EMR,DJI,TOTL,0.04,0.04,,,
500,FINPROTECTION_CATA_TOT_25_POP,FPDNK2010,PUBLISHED,2010,EUR,DNK,RUR,0.38,0.38,,,
501,FINPROTECTION_CATA_TOT_25_POP,FPDNK2010,PUBLISHED,2010,EUR,DNK,URB,0.74,0.74,,,
502,FINPROTECTION_CATA_TOT_25_POP,FPECU1998,PUBLISHED,1998,AMR,ECU,TOTL,1.59,1.59,,,
503,FINPROTECTION_CATA_TOT_25_POP,FPECU1998,PUBLISHED,1998,AMR,ECU,RUR,2.1,2.1,,,
504,FINPROTECTION_CATA_TOT_25_POP,FPECU1998,PUBLISHED,1998,AMR,ECU,URB,1.22,1.22,,,
505,FINPROTECTION_CATA_TOT_25_POP,FPECU2013,PUBLISHED,2013,AMR,ECU,TOTL,2.44,2.44,,,
506,FINPROTECTION_CATA_TOT_25_POP,FPEGY2012,PUBLISHED,2012,EMR,EGY,URB,3.87,3.87,,,
507,FINPROTECTION_CATA_TOT_25_POP,FPEST1995,PUBLISHED,1995,EUR,EST,RUR,0.0,0.0,,,
508,FINPROTECTION_CATA_TOT_25_POP,FPEST1995,PUBLISHED,1995,EUR,EST,URB,0.07,0.07,,,
509,FINPROTECTION_CATA_TOT_25_POP,FPEST2003,PUBLISHED,2003,EUR,EST,TOTL,1.54,1.54,,,
510,FINPROTECTION_CATA_TOT_25_POP,FPEST2006,PUBLISHED,2006,EUR,EST,URB,3.27,3.27,,,
511,FINPROTECTION_CATA_TOT_25_POP,FPETH1999,PUBLISHED,1999,AFR,ETH,TOTL,0.11,0.11,,,
512,FINPROTECTION_CATA_TOT_25_POP,FPETH1999,PUBLISHED,1999,AFR,ETH,RUR,0.09,0.09,,,
513,FINPROTECTION_CATA_TOT_25_POP,FPETH1999,PUBLISHED,1999,AFR,ETH,URB,0.25,0.25,,,
514,FINPROTECTION_CATA_TOT_25_POP,FPETH2011,PUBLISHED,2011,AFR,ETH,TOTL,0.25,0.25,,,
515,FINPROTECTION_CATA_TOT_25_POP,FPETH2011,PUBLISHED,2011,AFR,ETH,RUR,0.22,0.22,,,
516,FINPROTECTION_CATA_TOT_25_POP,FPFIN1998,PUBLISHED,1998,EUR,FIN,TOTL,1.12,1.12,,,
517,FINPROTECTION_CATA_TOT_25_POP,FPFJI2008,PUBLISHED,2008,WPR,FJI,RUR,0.13,0.13,,,
518,FINPROTECTION_CATA_TOT_25_POP,FPFJI2008,PUBLISHED,2008,WPR,FJI,URB,0.1,0.1,,,
519,FINPROTECTION_CATA_TOT_25_POP,FPGBR2005,PUBLISHED,2005,EUR,GBR,TOTL,0.34,0.34,,,
520,FINPROTECTION_CATA_TOT_25_POP,FPGEO1998,PUBLISHED,1998,EUR,GEO,RUR,2.18,2.18,,,
521,FINPROTECTION_CATA_TOT_25_POP,FPGEO1998,PUBLISHED,1998,EUR,GEO,URB,1.88,1.88,,,
522,FINPROTECTION_CATA_TOT_25_POP,FPGEO2000,PUBLISHED,2000,EUR,GEO,TOTL,4.73,4.73,,,
523,FINPROTECTION_CATA_TOT_25_POP,FPGEO2000,PUBLISHED,2000,EUR,GEO,RUR,5.35,5.35,,,
524,FINPROTECTION_CATA_TOT_25_POP,FPGEO2000,PUBLISHED,2000,EUR,GEO,URB,4.16,4.16,,,
525,FINPROTECTION_CATA_TOT_25_POP,FPGEO2002,PUBLISHED,2002,EUR,GEO,TOTL,5.3,5.3,,,
526,FINPROTECTION_CATA_TOT_25_POP,FPGEO2007,PUBLISHED,2007,EUR,GEO,RUR,7.77,7.77,,,
527,FINPROTECTION_CATA_TOT_25_POP,FPGEO2007,PUBLISHED,2007,EUR,GEO,URB,6.06,6.06,,,
528,FINPROTECTION_CATA_TOT_25_POP,FPGEO2009,PUBLISHED,2009,EUR,GEO,TOTL,11.01,11.01,,,
529,FINPROTECTION_CATA_TOT_25_POP,FPGEO2009,PUBLISHED,2009,EUR,GEO,RUR,10.61,10.61,,,
530,FINPROTECTION_CATA_TOT_25_POP,FPGEO2009,PUBLISHED,2009,EUR,GEO,URB,11.43,11.43,,,
531,FINPROTECTION_CATA_TOT_25_POP,FPGEO2011,PUBLISHED,2011,EUR,GEO,TOTL,9.26,9.26,,,
532,FINPROTECTION_CATA_TOT_25_POP,FPGHA2005,PUBLISHED,2005,AFR,GHA,RUR,0.56,0.56,,,
533,FINPROTECTION_CATA_TOT_25_POP,FPGHA2005,PUBLISHED,2005,AFR,GHA,URB,0.38,0.38,,,
534,FINPROTECTION_CATA_TOT_25_POP,FPGIN2002,PUBLISHED,2002,AFR,GIN,RUR,2.47,2.47,,,
535,FINPROTECTION_CATA_TOT_25_POP,FPGIN2002,PUBLISHED,2002,AFR,GIN,URB,2.47,2.47,,,
536,FINPROTECTION_CATA_TOT_25_POP,FPGIN2012,PUBLISHED,2012,AFR,GIN,TOTL,1.25,1.25,,,
537,FINPROTECTION_CATA_TOT_25_POP,FPGIN2012,PUBLISHED,2012,AFR,GIN,RUR,1.47,1.47,,,
538,FINPROTECTION_CATA_TOT_25_POP,FPGIN2012,PUBLISHED,2012,AFR,GIN,URB,0.8,0.8,,,
539,FINPROTECTION_CATA_TOT_25_POP,FPGMB2010,PUBLISHED,2010,AFR,GMB,TOTL,0.06,0.06,,,
540,FINPROTECTION_CATA_TOT_25_POP,FPGMB2010,PUBLISHED,2010,AFR,GMB,RUR,0.08,0.08,,,
541,FINPROTECTION_CATA_TOT_25_POP,FPGRC2010,PUBLISHED,2010,EUR,GRC,TOTL,1.78,1.78,,,
542,FINPROTECTION_CATA_TOT_25_POP,FPGRC2010,PUBLISHED,2010,EUR,GRC,RUR,1.95,1.95,,,
543,FINPROTECTION_CATA_TOT_25_POP,FPGRC2010,PUBLISHED,2010,EUR,GRC,URB,1.58,1.58,,,
544,FINPROTECTION_CATA_TOT_25_POP,FPGTM2000,PUBLISHED,2000,AMR,GTM,TOTL,0.33,0.33,,,
545,FINPROTECTION_CATA_TOT_25_POP,FPGUY1993,PUBLISHED,1993,AMR,GUY,URB,0.7,0.7,,,
546,FINPROTECTION_CATA_TOT_25_POP,FPHRV1998,PUBLISHED,1998,EUR,HRV,TOTL,0.74,0.74,,,
547,FINPROTECTION_CATA_TOT_25_POP,FPHRV1998,PUBLISHED,1998,EUR,HRV,RUR,0.55,0.55,,,
548,FINPROTECTION_CATA_TOT_25_POP,FPHTI2012,PUBLISHED,2012,AMR,HTI,URB,1.79,1.79,,,
549,FINPROTECTION_CATA_TOT_25_POP,FPHUN1998,PUBLISHED,1998,EUR,HUN,URB,0.84,0.84,,,
550,FINPROTECTION_CATA_TOT_25_POP,FPHUN2000,PUBLISHED,2000,EUR,HUN,TOTL,0.78,0.78,,,
551,FINPROTECTION_CATA_TOT_25_POP,FPHUN2000,PUBLISHED,2000,EUR,HUN,RUR,0.66,0.66,,,
552,FINPROTECTION_CATA_TOT_25_POP,FPHUN2000,PUBLISHED,2000,EUR,HUN,URB,0.85,0.85,,,
553,FINPROTECTION_CATA_TOT_25_POP,FPHUN2002,PUBLISHED,2002,EUR,HUN,TOTL,0.75,0.75,,,
554,FINPROTECTION_CATA_TOT_25_POP,FPHUN2002,PUBLISHED,2002,EUR,HUN,RUR,0.55,0.55,,,
555,FINPROTECTION_CATA_TOT_25_POP,FPHUN2002,PUBLISHED,2002,EUR,HUN,URB,0.85,0.85,,,
556,FINPROTECTION_CATA_TOT_25_POP,FPHUN2004,PUBLISHED,2004,EUR,HUN,TOTL,0.9,0.9,,,
557,FINPROTECTION_CATA_TOT_25_POP,FPHUN2007,PUBLISHED,2007,EUR,HUN,URB,0.85,0.85,,,
558,FINPROTECTION_CATA_TOT_25_POP,FPIDN2001,PUBLISHED,2001,SEAR,IDN,TOTL,0.42,0.42,,,
559,FINPROTECTION_CATA_TOT_25_POP,FPIDN2001,PUBLISHED,2001,SEAR,IDN,RUR,0.35,0.35,,,
560,FINPROTECTION_CATA_TOT_25_POP,FPIDN2001,PUBLISHED,2001,SEAR,IDN,URB,0.5,0.5,,,
561,FINPROTECTION_CATA_TOT_25_POP,FPIDN2003,PUBLISHED,2003,SEAR,IDN,TOTL,0.37,0.37,,,
562,FINPROTECTION_CATA_TOT_25_POP,FPIDN2003,PUBLISHED,2003,SEAR,IDN,RUR,0.34,0.34,,,
563,FINPROTECTION_CATA_TOT_25_POP,FPIDN2003,PUBLISHED,2003,SEAR,IDN,URB,0.41,0.41,,,
564,FINPROTECTION_CATA_TOT_25_POP,FPIDN2005,PUBLISHED,2005,SEAR,IDN,TOTL,0.34,0.34,,,
565,FINPROTECTION_CATA_TOT_25_POP,FPIDN2005,PUBLISHED,2005,SEAR,IDN,RUR,0.32,0.32,,,
566,FINPROTECTION_CATA_TOT_25_POP,FPIDN2005,PUBLISHED,2005,SEAR,IDN,URB,0.35,0.35,,,
567,FINPROTECTION_CATA_TOT_25_POP,FPIDN2007,PUBLISHED,2007,SEAR,IDN,TOTL,0.33,0.33,,,
568,FINPROTECTION_CATA_TOT_25_POP,FPIDN2007,PUBLISHED,2007,SEAR,IDN,RUR,0.32,0.32,,,
569,FINPROTECTION_CATA_TOT_25_POP,FPIDN2013,PUBLISHED,2013,SEAR,IDN,URB,1.01,1.01,,,
570,FINPROTECTION_CATA_TOT_25_POP,FPIDN2015,PUBLISHED,2015,SEAR,IDN,TOTL,0.41,0.41,,,
571,FINPROTECTION_CATA_TOT_25_POP,FPIDN2015,PUBLISHED,2015,SEAR,IDN,RUR,0.39,0.39,,,
572,FINPROTECTION_CATA_TOT_25_POP,FPIDN2015,PUBLISHED,2015,SEAR,IDN,URB,0.43,0.43,,,
573,FINPROTECTION_CATA_TOT_25_POP,FPIND2011,PUBLISHED,2011,SEAR,IND,TOTL,3.9,3.9,,,
574,FINPROTECTION_CATA_TOT_25_POP,FPIND2011,PUBLISHED,2011,SEAR,IND,RUR,4.34,4.34,,,
575,FINPROTECTION_CATA_TOT_25_POP,FPIND2011,PUBLISHED,2011,SEAR,IND,URB,3.63,3.63,,,
576,FINPROTECTION_CATA_TOT_25_POP,FPIRL2009,PUBLISHED,2009,EUR,IRL,TOTL,0.48,0.48,,,
577,FINPROTECTION_CATA_TOT_25_POP,FPIRL2009,PUBLISHED,2009,EUR,IRL,RUR,0.59,0.59,,,
578,FINPROTECTION_CATA_TOT_25_POP,FPIRN2005,PUBLISHED,2005,EMR,IRN,TOTL,2.92,2.92,,,
579,FINPROTECTION_CATA_TOT_25_POP,FPIRN2010,PUBLISHED,2010,EMR,IRN,TOTL,3.69,3.69,,,
580,FINPROTECTION_CATA_TOT_25_POP,FPIRQ2012,PUBLISHED,2012,EMR,IRQ,TOTL,0.43,0.43,,,
581,FINPROTECTION_CATA_TOT_25_POP,FPIRQ2012,PUBLISHED,2012,EMR,IRQ,RUR,0.65,0.65,,,
582,FINPROTECTION_CATA_TOT_25_POP,FPIRQ2012,PUBLISHED,2012,EMR,IRQ,URB,0.33,0.33,,,
583,FINPROTECTION_CATA_TOT_25_POP,FPISR1997,PUBLISHED,1997,EUR,ISR,TOTL,0.6,0.6,,,
584,FINPROTECTION_CATA_TOT_25_POP,FPISR2001,PUBLISHED,2001,EUR,ISR,TOTL,1.25,1.25,,,
585,FINPROTECTION_CATA_TOT_25_POP,FPISR2010,PUBLISHED,2010,EUR,ISR,TOTL,0.69,0.69,,,
586,FINPROTECTION_CATA_TOT_25_POP,FPITA2001,PUBLISHED,2001,EUR,ITA,TOTL,1.27,1.27,,,
587,FINPROTECTION_CATA_TOT_25_POP,FPITA2010,PUBLISHED,2010,EUR,ITA,RUR,1.21,1.21,,,
588,FINPROTECTION_CATA_TOT_25_POP,FPITA2010,PUBLISHED,2010,EUR,ITA,URB,0.93,0.93,,,
589,FINPROTECTION_CATA_TOT_25_POP,FPJAM1991,PUBLISHED,1991,AMR,JAM,TOTL,2.36,2.36,,,
590,FINPROTECTION_CATA_TOT_25_POP,FPJAM1991,PUBLISHED,1991,AMR,JAM,RUR,3.09,3.09,,,
591,FINPROTECTION_CATA_TOT_25_POP,FPJAM1991,PUBLISHED,1991,AMR,JAM,URB,1.66,1.66,,,
592,FINPROTECTION_CATA_TOT_25_POP,FPJAM1993,PUBLISHED,1993,AMR,JAM,TOTL,3.59,3.59,,,
593,FINPROTECTION_CATA_TOT_25_POP,FPJAM1993,PUBLISHED,1993,AMR,JAM,RUR,3.56,3.56,,,
594,FINPROTECTION_CATA_TOT_25_POP,FPJAM2002,PUBLISHED,2002,AMR,JAM,RUR,2.79,2.79,,,
595,FINPROTECTION_CATA_TOT_25_POP,FPJAM2002,PUBLISHED,2002,AMR,JAM,URB,2.76,2.76,,,
596,FINPROTECTION_CATA_TOT_25_POP,FPJAM2004,PUBLISHED,2004,AMR,JAM,TOTL,2.88,2.88,,,
597,FINPROTECTION_CATA_TOT_25_POP,FPJAM2004,PUBLISHED,2004,AMR,JAM,RUR,3.26,3.26,,,
598,FINPROTECTION_CATA_TOT_25_POP,FPJAM2004,PUBLISHED,2004,AMR,JAM,URB,2.5,2.5,,,
599,FINPROTECTION_CATA_TOT_25_POP,FPJOR2006,PUBLISHED,2006,EMR,JOR,TOTL,0.91,0.91,,,
600,FINPROTECTION_CATA_TOT_25_POP,FPJOR2006,PUBLISHED,2006,EMR,JOR,RUR,1.31,1.31,,,
601,FINPROTECTION_CATA_TOT_25_POP,FPJPN2013,PUBLISHED,2013,WPR,JPN,TOTL,1.09,1.09,,,
602,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2002,PUBLISHED,2002,EUR,KAZ,TOTL,0.12,0.12,,,
603,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2005,PUBLISHED,2005,EUR,KAZ,URB,0.13,0.13,,,
604,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2007,PUBLISHED,2007,EUR,KAZ,TOTL,0.56,0.56,,,
605,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2007,PUBLISHED,2007,EUR,KAZ,RUR,0.26,0.26,,,
606,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2007,PUBLISHED,2007,EUR,KAZ,URB,0.83,0.83,,,
607,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2009,PUBLISHED,2009,EUR,KAZ,TOTL,0.12,0.12,,,
608,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2009,PUBLISHED,2009,EUR,KAZ,RUR,0.02,0.02,,,
609,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2011,PUBLISHED,2011,EUR,KAZ,TOTL,0.05,0.05,,,
610,FINPROTECTION_CATA_TOT_25_POP,FPKAZ2014,PUBLISHED,2014,EUR,KAZ,URB,0.03,0.03,,,
611,FINPROTECTION_CATA_TOT_25_POP,FPKEN1997,PUBLISHED,1997,AFR,KEN,TOTL,1.77,1.77,,,
612,FINPROTECTION_CATA_TOT_25_POP,FPKEN1997,PUBLISHED,1997,AFR,KEN,RUR,1.59,1.59,,,
613,FINPROTECTION_CATA_TOT_25_POP,FPKEN1997,PUBLISHED,1997,AFR,KEN,URB,2.79,2.79,,,
614,FINPROTECTION_CATA_TOT_25_POP,FPKEN2015,PUBLISHED,2015,AFR,KEN,TOTL,1.48,1.48,,,
615,FINPROTECTION_CATA_TOT_25_POP,FPKEN2015,PUBLISHED,2015,AFR,KEN,RUR,1.55,1.55,,,
616,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2006,PUBLISHED,2006,EUR,KGZ,TOTL,0.8,0.8,,,
617,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2009,PUBLISHED,2009,EUR,KGZ,URB,0.4,0.4,,,
618,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2011,PUBLISHED,2011,EUR,KGZ,TOTL,0.81,0.81,,,
619,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2011,PUBLISHED,2011,EUR,KGZ,RUR,0.92,0.92,,,
620,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2011,PUBLISHED,2011,EUR,KGZ,URB,0.66,0.66,,,
621,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2013,PUBLISHED,2013,EUR,KGZ,TOTL,0.66,0.66,,,
622,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2013,PUBLISHED,2013,EUR,KGZ,RUR,0.45,0.45,,,
623,FINPROTECTION_CATA_TOT_25_POP,FPKGZ2015,PUBLISHED,2015,EUR,KGZ,TOTL,1.26,1.26,,,
624,FINPROTECTION_CATA_TOT_25_POP,FPKHM2014,PUBLISHED,2014,WPR,KHM,URB,2.58,2.58,,,
625,FINPROTECTION_CATA_TOT_25_POP,FPKOR1995,PUBLISHED,1995,WPR,KOR,URB,1.54,1.54,,,
626,FINPROTECTION_CATA_TOT_25_POP,FPKOR1997,PUBLISHED,1997,WPR,KOR,URB,1.54,1.54,,,
627,FINPROTECTION_CATA_TOT_25_POP,FPKOR1999,PUBLISHED,1999,WPR,KOR,URB,1.78,1.78,,,
628,FINPROTECTION_CATA_TOT_25_POP,FPKOR2001,PUBLISHED,2001,WPR,KOR,URB,1.18,1.18,,,
629,FINPROTECTION_CATA_TOT_25_POP,FPKOR2003,PUBLISHED,2003,WPR,KOR,TOTL,1.62,1.62,,,
