,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
973,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,ERI,76.4,76.44099,,,
974,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,ERI,77.0,77.04547,,,
975,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,ERI,76.7,76.68759,,,
976,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,ERI,60.2,60.176280000000006,,,
977,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,ERI,51.8,51.798809999999996,,,
978,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,ERI,59.5,59.50172,,,
979,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,ERI,48.0,47.95836,,,
980,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,ERI,62.7,62.70234,,,
981,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,ERI,47.0,46.95937,,,
982,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,ERI,47.1,47.11105,,,
983,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,ERI,47.7,47.68325,,,
984,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,ERI,48.9,48.903940000000006,,,
985,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,ERI,54.4,54.373940000000005,,,
986,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,ERI,59.3,59.27364,,,
987,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,EST,485.1,485.08102,,,
988,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,EST,491.7,491.65905999999995,,,
989,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,EST,546.9,546.90863,,,
990,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,EST,635.6,635.64453,,,
991,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,EST,741.4,741.41254,,,
992,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,EST,838.4,838.36877,,,
993,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,EST,917.7,917.6850599999999,,,
994,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,EST,1103.0,1102.9692400000001,,,
995,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,EST,1302.4,1302.35706,,,
996,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,EST,1340.1,1340.1461199999999,,,
997,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,EST,1365.1,1365.05725,,,
998,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,EST,1426.7,1426.67285,,,
999,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,EST,1513.6,1513.63831,,,
1000,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,EST,1649.7,1649.72534,,,
1001,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,EST,1770.0,1769.96167,,,
1002,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,EST,1866.4,1866.3895300000001,,,
1003,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,EST,2009.1,2009.1425800000002,,,
1004,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,EST,2153.3,2153.3396,,,
1005,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LMI,SWZ,213.3,213.29346,,,
1006,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,SWZ,243.1,243.14639,,,
1007,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,SWZ,274.9,274.91193,,,
1008,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LMI,SWZ,334.4,334.38824,,,
1009,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,SWZ,377.7,377.70572000000004,,,
1010,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LMI,SWZ,442.9,442.94342,,,
1011,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LMI,SWZ,506.7,506.66364000000004,,,
1012,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,SWZ,541.8,541.8115799999999,,,
1013,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LMI,SWZ,611.2,611.1629,,,
1014,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,SWZ,598.3,598.30719,,,
1015,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,SWZ,614.0,614.03192,,,
1016,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,SWZ,620.3,620.33826,,,
1017,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,SWZ,607.9,607.8754299999999,,,
1018,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,SWZ,613.2,613.18335,,,
1019,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LMI,SWZ,609.8,609.78339,,,
1020,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LMI,SWZ,590.5,590.53162,,,
1021,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,SWZ,578.9,578.92218,,,
1022,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LMI,SWZ,600.1,600.11676,,,
1023,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,ETH,21.4,21.37509,,,
1024,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,ETH,24.9,24.90202,,,
1025,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,ETH,24.9,24.87977,,,
1026,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,ETH,25.1,25.08313,,,
1027,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,ETH,25.1,25.07401,,,
1028,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,ETH,26.8,26.751170000000002,,,
1029,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,ETH,32.3,32.30956,,,
1030,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,ETH,40.4,40.36984,,,
1031,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,ETH,38.0,37.99796,,,
1032,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,ETH,44.0,44.03395,,,
1033,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,ETH,57.5,57.50816,,,
1034,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,ETH,52.0,51.96457,,,
1035,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,ETH,56.9,56.93448000000001,,,
1036,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,ETH,56.0,56.0278,,,
1037,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,ETH,60.7,60.71816,,,
1038,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,ETH,64.6,64.59145,,,
1039,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,ETH,66.9,66.87283000000001,,,
1040,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,ETH,66.7,66.66216,,,
1041,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,WPR,WB_UMI,FJI,196.2,196.16951,,,
1042,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,WPR,WB_UMI,FJI,173.0,173.01012,,,
1043,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,WPR,WB_UMI,FJI,185.8,185.80931,,,
1044,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,WPR,WB_UMI,FJI,190.5,190.52508999999998,,,
1045,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,WPR,WB_UMI,FJI,225.4,225.39476000000002,,,
1046,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,WPR,WB_UMI,FJI,233.2,233.23581000000001,,,
1047,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,WPR,WB_UMI,FJI,250.0,250.02562000000003,,,
1048,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,WPR,WB_UMI,FJI,257.3,257.30078,,,
1049,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,WPR,WB_UMI,FJI,244.6,244.64097999999998,,,
1050,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,WPR,WB_UMI,FJI,267.2,267.19556,,,
1051,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,WPR,WB_UMI,FJI,266.5,266.53976,,,
1052,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,WPR,WB_UMI,FJI,255.0,254.96473999999998,,,
1053,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,WPR,WB_UMI,FJI,271.7,271.74786,,,
1054,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,WPR,WB_UMI,FJI,281.9,281.86773999999997,,,
1055,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,WPR,WB_UMI,FJI,317.1,317.05922999999996,,,
1056,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,WPR,WB_UMI,FJI,323.1,323.12445,,,
1057,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,WPR,WB_UMI,FJI,315.7,315.69266,,,
1058,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,WPR,WB_UMI,FJI,322.8,322.75973999999997,,,
1059,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,FIN,1826.5,1826.5271,,,
1060,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,FIN,1937.3,1937.3256800000001,,,
1061,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,FIN,2098.9,2098.93457,,,
1062,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,FIN,2217.0,2217.04517,,,
1063,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,FIN,2419.8,2419.84497,,,
1064,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,FIN,2554.5,2554.47827,,,
1065,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,FIN,2746.5,2746.48975,,,
1066,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,FIN,2947.5,2947.4585,,,
1067,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,FIN,3229.9,3229.89648,,,
1068,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,FIN,3356.9,3356.87476,,,
1069,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,FIN,3437.2,3437.21094,,,
1070,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,FIN,3643.6,3643.62476,,,
1071,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,FIN,3779.0,3778.9885299999996,,,
1072,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,FIN,3582.8,3582.79541,,,
1073,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,FIN,3938.1,3938.09155,,,
1074,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,FIN,4095.4,4095.35376,,,
1075,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,FIN,4117.2,4117.16455,,,
1076,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,FIN,4255.2,4255.2236299999995,,,
1077,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,FRA,2516.2,2516.17773,,,
1078,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,FRA,2685.7,2685.74829,,,
1079,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,FRA,2876.5,2876.45972,,,
1080,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,FRA,2854.9,2854.92236,,,
1081,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,FRA,2970.7,2970.65064,,,
1082,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,FRA,3135.6,3135.55591,,,
1083,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,FRA,3393.3,3393.33521,,,
1084,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,FRA,3543.4,3543.44385,,,
1085,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,FRA,3711.0,3710.9797399999998,,,
1086,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,FRA,3941.5,3941.5051299999996,,,
1087,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,FRA,4057.8,4057.81909,,,
1088,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,FRA,4218.0,4218.01074,,,
1089,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,FRA,4288.6,4288.57422,,,
1090,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,FRA,4547.3,4547.2861299999995,,,
1091,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,FRA,4655.4,4655.37158,,,
1092,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,FRA,4688.6,4688.632320000001,,,
1093,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,FRA,4842.6,4842.61133,,,
1094,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,FRA,5011.2,5011.20068,,,
1095,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_UMI,GAB,436.0,435.97222999999997,,,
1096,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_UMI,GAB,452.6,452.60989000000006,,,
1097,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_UMI,GAB,472.3,472.26761,,,
1098,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_UMI,GAB,509.8,509.75513,,,
1099,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_UMI,GAB,483.6,483.60892,,,
1100,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_UMI,GAB,433.4,433.38177,,,
1101,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_UMI,GAB,450.4,450.38864,,,
1102,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_UMI,GAB,484.2,484.24164,,,
1103,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_UMI,GAB,410.3,410.30817,,,
1104,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_UMI,GAB,554.7,554.74951,,,
1105,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_UMI,GAB,372.4,372.36481000000003,,,
1106,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_UMI,GAB,406.5,406.51096,,,
1107,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_UMI,GAB,398.7,398.72025,,,
1108,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_UMI,GAB,486.2,486.1991,,,
1109,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_UMI,GAB,446.4,446.38199000000003,,,
1110,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_UMI,GAB,477.8,477.83910999999995,,,
1111,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_UMI,GAB,562.3,562.2742900000001,,,
1112,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_UMI,GAB,499.6,499.61298,,,
1113,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,GMB,44.5,44.45312,,,
1114,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,GMB,47.9,47.90938,,,
1115,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,GMB,46.1,46.09881,,,
1116,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,GMB,54.7,54.71912,,,
1117,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,GMB,60.1,60.14688,,,
1118,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,GMB,67.0,66.98472,,,
1119,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,GMB,75.3,75.30604,,,
1120,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,GMB,81.2,81.20727,,,
1121,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,GMB,87.8,87.75318,,,
1122,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,GMB,89.1,89.13264000000001,,,
1123,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,GMB,92.4,92.44229,,,
1124,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,GMB,95.2,95.23778,,,
1125,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,GMB,97.6,97.58375,,,
1126,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,GMB,66.8,66.80264,,,
1127,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,GMB,55.6,55.58801999999999,,,
1128,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,GMB,51.7,51.73242,,,
1129,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,GMB,48.6,48.57022,,,
1130,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,GMB,55.8,55.765969999999996,,,
1131,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_LMI,GEO,178.5,178.51401,,,
1132,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_LMI,GEO,192.7,192.70618000000002,,,
1133,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_LMI,GEO,227.2,227.24944,,,
1134,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_LMI,GEO,267.2,267.15826,,,
1135,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_LMI,GEO,295.5,295.50317,,,
1136,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_LMI,GEO,337.2,337.24893,,,
1137,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_LMI,GEO,363.3,363.2529,,,
1138,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_LMI,GEO,413.5,413.50763,,,
1139,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_LMI,GEO,496.1,496.0817,,,
1140,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_LMI,GEO,552.3,552.33502,,,
1141,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_LMI,GEO,584.1,584.1252400000001,,,
1142,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_LMI,GEO,570.0,570.01807,,,
1143,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_LMI,GEO,626.3,626.27362,,,
1144,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_LMI,GEO,670.7,670.71637,,,
1145,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_LMI,GEO,728.3,728.33643,,,
1146,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_LMI,GEO,719.2,719.2276,,,
1147,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_LMI,GEO,799.2,799.1897,,,
1148,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_LMI,GEO,773.3,773.26703,,,
1149,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,DEU,2687.0,2686.9733899999997,,,
1150,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,DEU,2814.4,2814.3606,,,
1151,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,DEU,2968.7,2968.6865199999997,,,
1152,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,DEU,3100.1,3100.13745,,,
1153,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,DEU,3166.4,3166.38281,,,
1154,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,DEU,3268.4,3268.39258,,,
1155,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,DEU,3461.6,3461.59473,,,
1156,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,DEU,3632.4,3632.43872,,,
1157,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,DEU,3857.7,3857.6699200000003,,,
1158,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,DEU,4121.4,4121.43066,,,
1159,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,DEU,4311.4,4311.396479999999,,,
1160,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,DEU,4579.9,4579.88672,,,
1161,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,DEU,4700.6,4700.58936,,,
1162,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,DEU,4952.2,4952.226070000001,,,
1163,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,DEU,5186.1,5186.09668,,,
1164,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,DEU,5352.0,5352.01563,,,
1165,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,DEU,5568.3,5568.27002,,,
1166,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,DEU,5922.6,5922.63818,,,
1167,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LMI,GHA,116.8,116.78948000000001,,,
1168,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,GHA,137.5,137.4644,,,
1169,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,GHA,125.0,124.96143000000001,,,
1170,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LMI,GHA,131.1,131.13957,,,
1171,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,GHA,142.4,142.37076000000002,,,
1172,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LMI,GHA,197.6,197.60013999999998,,,
1173,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LMI,GHA,129.7,129.67737,,,
1174,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,GHA,136.7,136.70408999999998,,,
1175,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LMI,GHA,152.2,152.21124,,,
1176,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,GHA,174.0,173.98726000000002,,,
1177,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,GHA,184.7,184.73418999999998,,,
1178,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,GHA,215.8,215.76401,,,
1179,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,GHA,205.4,205.381,,,
1180,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,GHA,182.5,182.53746,,,
1181,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LMI,GHA,165.9,165.86778,,,
1182,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LMI,GHA,188.7,188.72638999999998,,,
1183,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,GHA,144.6,144.55536,,,
1184,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LMI,GHA,146.9,146.8669,,,
1185,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,GRC,2075.8,2075.82617,,,
1186,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,GRC,2210.0,2209.99194,,,
1187,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,GRC,2373.4,2373.4353,,,
1188,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,GRC,2478.8,2478.75781,,,
1189,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,GRC,2746.1,2746.14917,,,
1190,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,GRC,2878.3,2878.33789,,,
1191,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,GRC,2691.4,2691.4104,,,
1192,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,GRC,2374.4,2374.44775,,,
1193,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,GRC,2237.7,2237.67969,,,
1194,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,GRC,2188.5,2188.46289,,,
